f,T,b,mu_real,mu_imag,h_offset
316000,25.0,0.0611333567118401,4262.743147275051,912.8225013630948,0.0
316000,25.0,0.0775481569309821,4339.523170336349,1060.300004357278,0.0
398000,25.0,0.0123358213297246,3987.229349533716,605.3100373616932,0.0
398000,25.0,0.0136491521364551,4026.018758688129,628.5356135585796,0.0
398000,25.0,0.0155136523287089,4044.70363930424,658.8915589901644,0.0
398000,25.0,0.0195743887577232,4096.902888941871,731.5847274807398,0.0
398000,25.0,0.0246780547621637,4129.507118353135,840.747931021485,0.0
398000,25.0,0.0303514092510336,4182.646937560953,924.6592111968567,0.0
398000,25.0,0.0385367479542934,4245.214393281746,1020.903271825564,0.0
398000,25.0,0.048563453804125,4265.44963719822,1150.0440153413297,0.0
398000,25.0,0.0614376673185863,4308.480505227797,1310.2996552714117,0.0
50000,50.0,0.0122235125542221,3486.536828246914,0.7403357081255637,0.0
50000,50.0,0.0152218189835179,3535.9043091128483,8.522078795812869,0.0
50000,50.0,0.018999501982135,3525.111888438625,20.119864673961704,0.0
50000,50.0,0.024111778637944,3634.775915948273,35.85386796976785,0.0
50000,50.0,0.0311899543386276,3751.7594753968974,59.16468547940767,0.0
50000,50.0,0.0394197370019404,3833.578672216358,82.4696300143266,0.0
50000,50.0,0.0500524979041083,3963.45474539548,114.1977145455261,0.0
50000,50.0,0.0628592623959867,4105.279113006567,149.03936996851488,0.0
50000,50.0,0.0785879600942387,4208.390064315918,191.17635682607167,0.0
50000,50.0,0.099252578022361,4356.333251018807,243.7868409847764,0.0
50000,50.0,0.1247134800573842,4491.715405970325,309.8282348996142,0.0
50000,50.0,0.1554252637686809,4615.308019198021,389.92433388008885,0.0
50000,50.0,0.194635417753198,4696.400147341553,488.6298926244488,0.0
50000,50.0,0.2370699785538439,4755.719939353647,583.5151665681134,0.0
50000,50.0,0.294584384556143,4716.913735436868,672.7147320388964,0.0
63000,50.0,0.009851337958764,3844.5576568115616,42.05947923128006,0.0
63000,50.0,0.0121777451373552,3895.191186804327,53.84560502780682,0.0
63000,50.0,0.0153448489985221,3847.422657044706,55.74806329006147,0.0
63000,50.0,0.0195511935769801,3901.0222071997687,73.28313686543385,0.0
63000,50.0,0.0242945126810881,3980.944962696205,88.31217867167746,0.0
63000,50.0,0.0311348532304058,4046.270484658401,107.8621439931852,0.0
63000,50.0,0.0395436497213868,4100.493527463215,131.58716363625618,0.0
63000,50.0,0.0495903659377939,4157.656427800594,154.58697617287203,0.0
63000,50.0,0.062460147190939,4231.354774756097,192.5724012901012,0.0
63000,50.0,0.0792410867161018,4319.666676040057,232.16910770300728,0.0
63000,50.0,0.0989805394387702,4456.521446347796,285.8672562178912,0.0
63000,50.0,0.1243055956111575,4547.544397070849,351.5829061825592,0.0
63000,50.0,0.1568750586762994,4649.244568117373,450.67218077303903,0.0
63000,50.0,0.1911689635650347,4739.119092079893,542.983138372044,0.0
63000,50.0,0.2400585376261273,4777.880085890078,656.0326646775087,0.0
63000,50.0,0.2952013984574047,4694.1825397253215,744.1190941294832,0.0
79000,50.0,0.0093164736936667,3832.6206045877057,54.371601283030856,0.0
79000,50.0,0.0120828939013178,3813.006560735569,46.428490484130045,0.0
79000,50.0,0.0152229692548359,3860.740602530219,61.135683380619646,0.0
79000,50.0,0.0193687311149797,3913.938530964657,75.9920433199886,0.0
79000,50.0,0.0248310975203631,3982.379471046293,100.21235749156516,0.0
79000,50.0,0.0312631898622915,4068.94017796638,118.75173009970412,0.0
79000,50.0,0.0393694745755445,4103.604986625056,141.22440584735116,0.0
79000,50.0,0.0495104646552406,4133.340244003642,172.34913332803467,0.0
79000,50.0,0.0627059690882557,4258.429476010572,212.73810234338484,0.0
79000,50.0,0.0789360595349996,4344.671486609843,257.18694396003286,0.0
79000,50.0,0.0989446650039411,4469.392428185076,315.3834355295889,0.0
79000,50.0,0.1243165213683774,4543.048822445885,401.2575595624281,0.0
79000,50.0,0.1524282510746749,4660.796795512048,493.5974825538444,0.0
79000,50.0,0.190798261365554,4743.244286028324,609.2586411887518,0.0
79000,50.0,0.2403641103234111,4760.501710419033,744.1892357739055,0.0
79000,50.0,0.2884027265081191,4741.777715873636,836.2400397070506,0.0
99000,50.0,0.0096167534324567,3779.001720832005,51.49706242351842,0.0
99000,50.0,0.0122105847973773,3852.70128231538,67.79027148646702,0.0
99000,50.0,0.0153189429350554,3895.103727560231,76.70851210538694,0.0
99000,50.0,0.0195979728166784,3919.01576083614,100.84440560276238,0.0
99000,50.0,0.0245779063332125,4012.6759849505074,119.2961692456268,0.0
99000,50.0,0.031042032336246,4083.695374364525,137.46707949255068,0.0
99000,50.0,0.0391727054682385,4088.300312054089,167.50712316882752,0.0
99000,50.0,0.0491396004454603,4173.868070902099,198.3569734299112,0.0
99000,50.0,0.0624215688619301,4292.5467667407065,245.42107071620129,0.0
99000,50.0,0.0782263686306781,4365.983246279614,296.28181852724504,0.0
99000,50.0,0.0985495333269774,4482.645645014863,385.8369789923026,0.0
99000,50.0,0.1202728386832111,4560.7452895160895,463.19237081607423,0.0
99000,50.0,0.1512623235514153,4681.914063076978,580.8202184811789,0.0
99000,50.0,0.1904263295601702,4727.9308875137485,714.5391077831769,0.0
99000,50.0,0.2379805009148482,4776.898115438172,856.2427003116529,0.0
125000,50.0,0.0110100908732932,3882.2812561931296,82.23872890416946,0.0
125000,50.0,0.0123111203301663,3893.0390622692057,89.97130141621264,0.0
125000,50.0,0.0154594566435805,3913.619323784547,107.97283143005706,0.0
125000,50.0,0.0195824423684005,3974.2109835499177,127.69684441309546,0.0
125000,50.0,0.0245931850163538,4052.253253306712,151.50064765761203,0.0
125000,50.0,0.0310687644980982,4087.6459332542513,177.9371848899672,0.0
125000,50.0,0.0392897982833231,4143.402934397276,209.01298392306109,0.0
125000,50.0,0.0496951432417072,4228.5244163201705,247.91559133165225,0.0
125000,50.0,0.0619811137924077,4316.841170649994,296.5847168379259,0.0
125000,50.0,0.0783172018451409,4376.904553493331,381.90338453814655,0.0
125000,50.0,0.0958194974455442,4508.161168430785,457.4225965233196,0.0
125000,50.0,0.121120631886757,4588.0634833998265,560.9050682550786,0.0
125000,50.0,0.1536156565764204,4663.622623604921,687.580157401404,0.0
125000,50.0,0.1916224828348511,4746.28076338819,847.1541410602904,0.0
158000,50.0,0.0120260104236336,3939.722130714768,126.16649197989982,0.0
