probe,f,T,b,mu_real,mu_imag
R29.5x19x14.9,242326.0,50.141,0.0463122137408751,4544.6813457381,710.0647996375625
R29.5x19x14.9,240876.0,50.122,0.0536783033685273,4574.850158026358,774.4194683012742
R29.5x19x14.9,240426.0,50.118,0.0599536687430007,4602.672541802183,837.1977275559772
R29.5x19x14.9,239526.0,50.116,0.0663578147167252,4624.006880529378,909.4484842469344
R29.5x19x14.9,238726.0,50.125,0.0725910771481368,4665.9888798777565,963.7702237889127
R29.5x19x14.9,238226.0,50.114,0.0794421689023939,4707.232299129098,1020.3125415068068
R29.5x19x14.9,238226.0,50.108,0.084433628946715,3732.6877390584673,486.743995869949
R29.5x19x14.9,237326.0,50.101,0.0897709908001799,4732.932110369826,1116.72760189375
R29.5x19x14.9,237026.0,50.128,0.0994719232537785,4742.439780309785,1194.1072484718115
R29.5x19x14.9,236576.0,50.107,0.1048379404843881,4778.771330400982,1234.428282912379
R29.5x19x14.9,236426.0,50.113,0.109196898530391,4780.581266591521,1272.3592701772222
R29.5x19x14.9,236126.0,50.102,0.11401465830703,4781.133248605669,1297.789300632288
R29.5x19x14.9,236126.0,50.108,0.118229142474284,4271.561733103929,1155.2636659214618
R29.5x19x14.9,236126.0,50.102,0.1226659431975637,4802.425272982518,1341.59280723242
R29.5x19x14.9,235976.0,50.124,0.1270133744403143,4790.198275030921,1368.2966922827616
R29.5x19x14.9,235976.0,50.118,0.1309590382600547,4793.060462606884,1395.487596418554
R29.5x19x14.9,235976.0,50.13,0.1346235103369112,4774.904167022319,1418.492369704978
R29.5x19x14.9,235976.0,50.116,0.1387158417198476,4811.248098266824,1455.301543969718
R29.5x19x14.9,235976.0,50.118,0.1420525538491745,4790.873962298035,1476.6311992475175
R29.5x19x14.9,235976.0,50.12,0.146103508602433,4782.069958895668,1485.4341511490975
R29.5x19x14.9,235976.0,50.126,0.149434917749604,4776.470553898962,1507.807955297362
R29.5x19x14.9,235976.0,50.13,0.1525130983581161,4746.789620274059,1528.0092002186652
R29.5x19x14.9,235976.0,50.138,0.1554083483636902,4730.700317668446,1540.0009207772214
R29.5x19x14.9,235976.0,50.138,0.1583859171405863,4705.761475302876,1556.7045759598925
R29.5x19x14.9,235976.0,50.14,0.1624477118132516,4708.002347492007,1576.7645700108012
R29.5x19x14.9,235976.0,50.14,0.1652880714972254,4699.946357848642,1585.1180760245436
R29.5x19x14.9,235976.0,50.125,0.1676004836572877,4672.606184250044,1602.1000934649426
R29.5x19x14.9,235976.0,50.129,0.1699848202980178,4644.094969105999,1604.796582952712
R29.5x19x14.9,235976.0,50.143,0.1726006833571559,4630.185036056796,1616.2307790513046
R29.5x19x14.9,235976.0,50.143,0.1751170375158407,4621.42216522579,1624.7485668457628
R29.5x19x14.9,235976.0,50.137,0.1777731965549317,4612.319453322805,1636.1058796723082
R29.5x19x14.9,235976.0,50.139,0.1798877049859689,4596.4525130184265,1644.7421809363043
R29.5x19x14.9,235976.0,50.143,0.1815599603022175,4553.693811081787,1641.5835916991666
R29.5x19x14.9,235976.0,50.147,0.1839778082251424,4562.185315973093,1652.1750866459004
R29.5x19x14.9,235976.0,50.151,0.1856521468558094,4542.711547244097,1658.8752602061652
R29.5x19x14.9,235976.0,50.145,0.1870469202885393,4511.452513190603,1659.5096596982098
R29.5x19x14.9,235976.0,50.146,0.188989237769576,4512.262575319588,1670.4316407517542
R29.5x19x14.9,235976.0,50.151,0.1904421880359564,4492.373682996328,1668.5568253414913
R29.5x19x14.9,235976.0,50.173,0.1916228814159424,4474.378411124253,1676.3281046997522
R29.5x19x14.9,235976.0,50.171,0.1932214631586691,4475.835085026705,1676.8985897513105
R29.5x19x14.9,235976.0,50.169,0.195231716743038,4477.732250055867,1679.1789252722212
R29.5x19x14.9,235976.0,50.169,0.1956840967712292,4437.7049432956455,1677.991862009946
R29.5x19x14.9,235976.0,50.177,0.197913310043183,4461.764099158306,1686.2600506212862
R29.5x19x14.9,235976.0,50.179,0.1986373230775152,4444.242642891752,1687.7342419381594
R29.5x19x14.9,235976.0,50.183,0.1998607968177497,4434.676217219087,1685.58817103405
R29.5x19x14.9,235976.0,50.181,0.2007661361915105,4420.792109788807,1685.3474415456287
R29.5x19x14.9,235976.0,50.169,0.2022655432553485,4433.83571928542,1684.9774336454602
R29.5x19x14.9,235976.0,50.182,0.2025502554653779,4425.31708489635,1692.971626021283
R29.5x19x14.9,235976.0,50.187,0.2048315627385094,4442.2153425572615,1689.2370627025891
R29.5x19x14.9,235976.0,50.195,0.2050771933069367,4425.241858196321,1695.76362747237
R29.5x19x14.9,235976.0,50.187,0.2059869444053482,4420.402817844229,1696.5786780718756
R29.5x19x14.9,235976.0,50.189,0.2072064743311223,4422.342684508026,1697.152204970874
R29.5x19x14.9,235976.0,50.202,0.2087532294499229,4439.445056443691,1701.7716191750062
R29.5x19x14.9,235976.0,50.217,0.2096042243973054,4433.848002084202,1701.2132307085424
R29.5x19x14.9,235976.0,50.192,0.2105205930826929,4449.602791744431,1709.0555586255682
R29.5x19x14.9,264648.0,50.139,0.0276044897856891,4434.462090267357,584.9638264591354
R29.5x19x14.9,262448.0,50.169,0.0356363302029456,4348.652539681042,674.6507124852499
R29.5x19x14.9,261098.0,50.152,0.0447046397061095,4527.485452063561,752.7991791670879
R29.5x19x14.9,260048.0,50.137,0.0518912813446659,4559.876382613309,827.9583223694987
R29.5x19x14.9,258698.0,50.155,0.0590309108904692,4576.885518607549,903.9568818409188
R29.5x19x14.9,257798.0,50.14,0.0658043936082207,4629.083061458469,971.6735733907534
R29.5x19x14.9,257198.0,50.154,0.0719393106142392,4667.3135246699285,1027.1842469492883
R29.5x19x14.9,256748.0,50.15,0.0785666462530745,4690.561100591629,1091.707274020912
R29.5x19x14.9,255698.0,50.159,0.0893643171513504,4726.19305831122,1191.8577702209157
R29.5x19x14.9,255398.0,50.171,0.0992454474657313,4711.678861662762,1265.0578730446598
R29.5x19x14.9,255098.0,50.169,0.1091926074881645,4760.39530800484,1349.5343899618542
R29.5x19x14.9,254698.0,50.175,0.1143170716047345,4760.62094338464,1359.5973575986195
R29.5x19x14.9,254698.0,50.158,0.118533362472233,4761.215941949892,1386.7599145201298
R29.5x19x14.9,254698.0,50.166,0.1233779620560739,4779.138782810709,1420.6646953256711
R29.5x19x14.9,254698.0,50.166,0.1272631914541289,4762.71677098237,1450.5902235201952
R29.5x19x14.9,254698.0,50.174,0.1310472052641887,4740.176685864391,1468.703119893066
R29.5x19x14.9,254698.0,50.158,0.1350157109587914,4725.550794856878,1488.1178226367026
R29.5x19x14.9,254698.0,50.166,0.1390380138841337,4739.02950329245,1522.3432998463134
R29.5x19x14.9,254698.0,50.174,0.1426398478932432,4738.893581225891,1546.7616168804325
R29.5x19x14.9,254698.0,50.174,0.1461087267739652,4715.458333124706,1559.5252438138014
R29.5x19x14.9,254698.0,50.178,0.149428847847815,4707.140222443604,1583.0664680589082
R29.5x19x14.9,254698.0,50.178,0.1524889730572945,4675.621511991865,1593.9999878336737
R29.5x19x14.9,254698.0,50.18,0.1565434387169008,4634.88923435826,1604.3186472736943
R29.5x19x14.9,254698.0,50.192,0.1596989373745831,4641.051393201037,1630.532190875054
R29.5x19x14.9,254698.0,50.174,0.1626537698843747,4615.95536240859,1635.5668981154715
R29.5x19x14.9,254698.0,50.165,0.1654750279576734,4601.808717668935,1652.962553565212
R29.5x19x14.9,254698.0,50.186,0.168430149477914,4597.301934355078,1658.493935229829
R29.5x19x14.9,254698.0,50.179,0.1703734867030643,4555.952665512147,1665.3063376991895
R29.5x19x14.9,254698.0,50.182,0.1729601405443066,4548.333815049677,1681.0416314630158
R29.5x19x14.9,254698.0,50.202,0.1748265287373841,4522.952597390532,1686.8504410453827
R29.5x19x14.9,254698.0,50.198,0.1767761312961988,4485.922705948294,1686.1754961891909
R29.5x19x14.9,254698.0,50.197,0.1797497598069835,4495.083954691526,1686.8562662494942
R29.5x19x14.9,254698.0,50.218,0.181483719283563,4469.4017390193685,1688.5751714990058
R29.5x19x14.9,254698.0,50.171,0.1833481669779109,4465.505765628579,1698.8207098042103
R29.5x19x14.9,254698.0,50.218,0.1846690066611061,4428.954087152725,1697.3145365499215
R29.5x19x14.9,254698.0,50.199,0.1866107852941916,4432.0939237472,1705.916854128809
R29.5x19x14.9,254698.0,50.212,0.1880489838633247,4418.705319517463,1700.0217649721856
R29.5x19x14.9,254698.0,50.214,0.1889872356427227,4396.321696746056,1705.5226611484472
R29.5x19x14.9,254698.0,50.213,0.190722000219839,4387.708044019232,1699.2375125511935
R29.5x19x14.9,254698.0,50.218,0.1924306712821222,4393.808580297075,1705.2022228458725
R29.5x19x14.9,254698.0,50.211,0.193342292812996,4365.908852715618,1701.0016080260543
R29.5x19x14.9,254698.0,50.246,0.1954348110388905,4380.875993269103,1704.9113360618212
R29.5x19x14.9,254698.0,50.232,0.1967999931824189,4386.294810568081,1713.557947187997
R29.5x19x14.9,254698.0,50.232,0.1969310181338786,4351.684625221019,1710.1739434913572
R29.5x19x14.9,254698.0,50.236,0.1989237038932126,4376.3205022754655,1719.1632117075178
R29.5x19x14.9,254698.0,50.252,0.1997037843825391,4358.653667401566,1715.5290473279929
R29.5x19x14.9,254698.0,50.242,0.2009371158304677,4373.446260729623,1723.3285512408652
R29.5x19x14.9,294448.0,50.202,0.0216398952791533,4408.770760086824,610.4701344640594
R29.5x19x14.9,291748.0,50.193,0.031005657985819,4450.832066483042,720.9511279387577
R29.5x19x14.9,289648.0,50.204,0.0396143264229846,4524.515813683951,814.4484112022387
R29.5x19x14.9,288648.0,50.201,0.0466950650370978,4513.565071094625,895.7186659314077
R29.5x19x14.9,287598.0,50.207,0.0539973139028981,4567.650234581194,984.0929864999232
R29.5x19x14.9,286698.0,50.204,0.0608749077759035,4606.002803887267,1044.1852642741476
R29.5x19x14.9,285848.0,50.196,0.0670701712002552,4622.191320226641,1107.8666883220474
R29.5x19x14.9,285448.0,50.204,0.0736864385664201,4631.997185506852,1173.7519406532108
R29.5x19x14.9,285148.0,50.212,0.0793916076253154,4659.507253003958,1219.1599209797669
R29.5x19x14.9,284748.0,50.218,0.0849491025255678,4633.058344593487,1255.9280599624046
R29.5x19x14.9,284598.0,50.207,0.0902557877607106,4700.054237180357,1321.319438574582
R29.5x19x14.9,284598.0,50.224,0.0951843963399622,4249.043880164262,900.2490593402977
R29.5x19x14.9,284598.0,50.207,0.0995852544453129,4711.211543476302,1403.214330793781
R29.5x19x14.9,284598.0,50.209,0.1047299994382788,6646.85848689841,2593.45392270624
R29.5x19x14.9,284598.0,50.221,0.1094164775928666,4703.270050042652,1457.411085546233
R29.5x19x14.9,284598.0,50.211,0.1183496233656813,4648.628326839471,1496.3513708465755
R29.5x19x14.9,284598.0,50.231,0.1225045360049603,4674.8660995732,1547.4115413829534
R29.5x19x14.9,284598.0,50.213,0.1265871937921974,4664.1003548747685,1569.6670692959117
R29.5x19x14.9,284598.0,50.223,0.1301195711152332,4643.171194045267,1604.287546964618
R29.5x19x14.9,284598.0,50.217,0.13421738745683,4628.735979352625,1619.0605825836851
R29.5x19x14.9,284598.0,50.217,0.1378099925522147,4628.55596836932,1645.2804006068009
R29.5x19x14.9,284598.0,50.223,0.1414599433547683,4613.971160741377,1663.408204365134
R29.5x19x14.9,284598.0,50.227,0.1452930715692356,4563.037736173652,1679.6228008208502
R29.5x19x14.9,284598.0,50.239,0.1498762572467675,4588.6647558289615,1698.926527845403
R29.5x19x14.9,284598.0,50.223,0.1524097772876524,4547.623637269662,1713.6677522371572
R29.5x19x14.9,284598.0,50.225,0.1557291773838057,4521.143660567127,1719.3836561004691
R29.5x19x14.9,284598.0,50.229,0.1585071556712304,4501.457596903439,1732.0904254589525
R29.5x19x14.9,284598.0,50.226,0.1613647232970842,4485.232788697226,1743.339069338506
R29.5x19x14.9,284598.0,50.233,0.1633109117089073,4444.110270445494,1745.7142797410563
R29.5x19x14.9,284598.0,50.239,0.1665817046673152,4454.885338275839,1762.3357876786647
R29.5x19x14.9,284598.0,50.241,0.1687926551053748,4429.603897720063,1760.7241625692902
R29.5x19x14.9,284598.0,50.243,0.1707374948584918,4398.186414237447,1754.791306335202
R29.5x19x14.9,284598.0,50.239,0.1724037165027768,4360.825470013447,1756.1047513207664
R29.5x19x14.9,284598.0,50.251,0.1745894488705124,4350.305376075756,1758.6747002127595
R29.5x19x14.9,284598.0,50.255,0.176146133563185,4332.942129761772,1767.4785557359628
R29.5x19x14.9,284598.0,50.246,0.1783578968914236,4321.807394982212,1762.2629570669508
R29.5x19x14.9,284598.0,50.246,0.1802203021904853,4322.317106331593,1769.2241126700844
R29.5x19x14.9,284598.0,50.246,0.1816525777362262,4305.772090128813,1766.8404408851118
R29.5x19x14.9,284598.0,50.263,0.1832887039691136,4292.243658125914,1766.144909669978
R29.5x19x14.9,284598.0,50.265,0.184629584794054,4276.264182372654,1766.4591513571513
R29.5x19x14.9,284598.0,50.259,0.1865134393089737,4288.534329058429,1768.676115114822
R29.5x19x14.9,319640.0,50.156,0.0176924220108943,4377.4659107588905,646.7481144083806
R29.5x19x14.9,319640.0,50.16,0.0267476657558308,4413.191223049864,787.8822023287903
R29.5x19x14.9,318940.0,50.147,0.0348928039259557,4487.313162211796,878.4659655303885
R29.5x19x14.9,316940.0,50.151,0.0429952665862433,4538.42599918605,981.8423807382816
R29.5x19x14.9,316040.0,50.132,0.0499609581306131,4553.783125254062,1054.7773997062084
R29.5x19x14.9,315440.0,50.14,0.0568043715627666,4598.200340701291,1125.6165621561402
R29.5x19x14.9,314540.0,50.125,0.0639497476988076,4611.832710032631,1196.670130506463
R29.5x19x14.9,314540.0,50.137,0.0694479555266981,4602.471051344569,1252.828865336989
R29.5x19x14.9,314140.0,50.131,0.0753416406792504,4667.590348679664,1338.134362590145
R29.5x19x14.9,313990.0,50.116,0.0808594452885117,4648.229137234227,1372.4253616968936
R29.5x19x14.9,313590.0,50.132,0.0861558511039937,4626.202177046031,1384.969933209202
R29.5x19x14.9,313590.0,50.124,0.0910852834188057,4650.103454468198,1441.3067007560712
R29.5x19x14.9,313590.0,50.134,0.0963281700887137,3575.1098792815656,737.5464882064072
R29.5x19x14.9,313590.0,50.103,0.1012638983174245,4653.08201192972,1523.841286993275
R29.5x19x14.9,313590.0,50.126,0.1058242022901869,4652.661285824063,1565.465494015002
R29.5x19x14.9,313590.0,50.144,0.1103743539969953,4631.843212833791,1591.5014501983983
R29.5x19x14.9,313190.0,50.134,0.1149879317570291,4625.397665190822,1636.651916334432
R29.5x19x14.9,313190.0,50.126,0.119460608753754,4611.012855207702,1649.8859159133142
R29.5x19x14.9,313190.0,50.125,0.1230580349130775,4561.341729767372,1665.876680046424
R29.5x19x14.9,313190.0,50.131,0.1272124503244943,4569.2143777676965,1699.0807731104985
R29.5x19x14.9,313190.0,50.132,0.1306828320662089,4518.6256382705305,1717.224976892201
R29.5x19x14.9,313190.0,50.139,0.1349216751454361,4539.861687943934,1743.889481445029
R29.5x19x14.9,313190.0,50.127,0.1396286225518765,4517.368552657231,1761.3305352001971
R29.5x19x14.9,313190.0,50.143,0.1433647609015525,4496.774034276616,1775.405298751398
R29.5x19x14.9,313190.0,50.119,0.1465136661248937,4465.406723589173,1790.3022642151957
R29.5x19x14.9,313190.0,50.135,0.1501591987630619,4455.329130953364,1794.3525071129775
R29.5x19x14.9,313190.0,50.141,0.152469703165077,4406.688929574339,1803.6257512473385
R29.5x19x14.9,313190.0,50.141,0.1553734508555022,4391.837166401906,1805.352307774256
R29.5x19x14.9,313190.0,50.131,0.1582837962936803,4372.87915930143,1813.7766202752805
R29.5x19x14.9,313190.0,50.137,0.1606711736905062,4349.11031041719,1815.457853571724
R29.5x19x14.9,313190.0,50.131,0.1630109062829484,4325.485750142129,1824.3963404934825
R29.5x19x14.9,313190.0,50.145,0.1652889255910655,4304.706179788537,1823.985251647356
R29.5x19x14.9,313190.0,50.145,0.1678831331464565,4300.756640463277,1829.327109915353
R29.5x19x14.9,313190.0,50.141,0.1697165011899833,4265.493174056621,1825.2521121772768
R29.5x19x14.9,313190.0,50.147,0.171672523546698,4240.355788759239,1819.9560448544253
R29.5x19x14.9,313190.0,50.154,0.1730063933996579,4223.976460744522,1822.311605120365
R29.5x19x14.9,313190.0,50.151,0.1741701320166683,4187.189874420713,1818.3759344667324
R29.5x19x14.9,313190.0,50.168,0.1760314355621311,4186.114852271714,1820.8048025091207
R29.5x19x14.9,382468.0,50.115,0.0154717810768351,4364.110598118225,837.5641970297914
R29.5x19x14.9,380468.0,50.1,0.0232219438624586,4409.7591224921525,972.263673249318
R29.5x19x14.9,378368.0,50.096,0.0307923290613706,4515.337770687208,1091.0408242740032
R29.5x19x14.9,378218.0,50.082,0.0368521065457689,4514.591654590671,1179.2232999741168
R29.5x19x14.9,377468.0,50.081,0.0429526394311223,4527.748937669859,1255.6820431996357
R29.5x19x14.9,376718.0,50.073,0.0490278282858804,4560.637105298662,1327.078734004737
R29.5x19x14.9,376718.0,50.081,0.0549503246962415,4563.022729822033,1397.398101576107
R29.5x19x14.9,376718.0,50.081,0.0600439727332254,4547.003051896749,1458.7993580796149
R29.5x19x14.9,376568.0,50.063,0.0652858416821861,4556.028050855944,1509.864256370053
R29.5x19x14.9,376568.0,50.073,0.0700182281786071,4556.45571495056,1538.4080720176964
R29.5x19x14.9,376568.0,50.07,0.0794737718644666,4538.07700644178,1625.2039133432672
R29.5x19x14.9,376568.0,50.062,0.0837875304003064,4525.612299191753,1673.1242460556432
R29.5x19x14.9,376568.0,50.066,0.0923997095087181,4528.846579503275,1763.9691197328714
R29.5x19x14.9,376568.0,50.066,0.0962558912914998,4499.567539481838,1783.4006864979856
R29.5x19x14.9,376568.0,50.07,0.1042776111740081,4453.960891292538,1854.008090218268
R29.5x19x14.9,376568.0,50.064,0.1081695792106412,4437.551806956463,1863.283098602804
R29.5x19x14.9,376568.0,50.066,0.1154401158843813,4378.382152790387,1890.9700382474955
R29.5x19x14.9,376568.0,50.074,0.1186602922999943,4351.843603638873,1916.4663866226
R29.5x19x14.9,376568.0,50.086,0.1263475231082687,4271.20020902789,1913.7531322106083
R29.5x19x14.9,376568.0,50.09,0.1295257976324234,4259.4598417579655,1947.1344753828707
R29.5x19x14.9,376568.0,50.081,0.1325965737685948,4266.361123918765,1968.10493099577
R29.5x19x14.9,376568.0,50.098,0.1355104097981379,4243.124240996811,1974.161816413825
R29.5x19x14.9,376568.0,50.094,0.1381348700527812,4211.460337579145,1984.358554852391
R29.5x19x14.9,376568.0,50.098,0.1407874371076597,4180.564454359214,1974.113060825873
R29.5x19x14.9,376568.0,50.096,0.1430494690395492,4150.482951970185,1977.136047900712
R29.5x19x14.9,376568.0,50.084,0.1456324742073082,4134.982333876973,1975.9589003064104
R29.5x19x14.9,376718.0,50.108,0.1477777520548006,4100.750604385487,1977.757840102212
R29.5x19x14.9,379268.0,50.163,0.1494304429280918,4042.317807046929,1967.719162647036
R29.5x19x14.9,379418.0,50.161,0.1516979326327324,4041.7402973686776,1975.026756226529
R29.5x19x14.9,380618.0,50.186,0.1535737203856117,4038.255753626619,1967.0328785489207
R29.5x19x14.9,381068.0,50.185,0.1552308902953234,4018.919575107722,1958.9660378316823
R29.5x19x14.9,381218.0,50.192,0.1557812523014844,3980.025767747903,1959.1801681859367
R29.5x19x14.9,382418.0,50.21,0.157164754004102,3956.2898397496174,1952.5478107283984
R29.5x19x14.9,382868.0,50.217,0.1587279131856492,3959.312364347662,1958.330049572725
R29.5x19x14.9,383768.0,50.237,0.1605956221532191,3970.018585683419,1962.1577903165835
R29.5x19x14.9,383918.0,50.251,0.1608143425556396,3926.195382011106,1954.6060047615745
R29.5x19x14.9,384218.0,50.265,0.1617904731608891,3913.229067975188,1952.830746254671
R29.5x19x14.9,384218.0,50.265,0.1635019561891058,3926.7186437494615,1953.0476707293424
R29.5x19x14.9,416676.0,49.951,0.0123713850481553,4347.008929708744,913.284191647717
R29.5x19x14.9,414576.0,49.932,0.0204484986784846,4349.102911430423,1059.58109645922
R29.5x19x14.9,413026.0,49.925,0.0282730033785437,4472.022762083692,1196.2024322629156
R29.5x19x14.9,411326.0,49.918,0.0349011409765182,4445.790168269738,1286.5144817672303
R29.5x19x14.9,410276.0,49.926,0.0417120922062965,4509.469475494974,1378.086676332715
R29.5x19x14.9,410276.0,49.93,0.0478059209850504,2901.7704322882923,17.496744611139206
R29.5x19x14.9,409026.0,49.907,0.0540750103890851,4489.770970275683,1527.2055298409412
R29.5x19x14.9,409026.0,49.901,0.0594045852771245,4476.501642340864,1565.7715405085685
R29.5x19x14.9,409026.0,49.913,0.0646396206695161,4471.652249481722,1626.932768883379
R29.5x19x14.9,409026.0,49.919,0.0699453437614885,4486.31436645516,1683.4092664510076
R29.5x19x14.9,409026.0,49.934,0.0796801994828641,4410.730365476415,1736.3831599774269
R29.5x19x14.9,409026.0,49.921,0.0889542547010799,4432.036773736901,1863.6522462097216
R29.5x19x14.9,409026.0,49.931,0.0930142276002478,4370.350295797325,1833.1535873674425
R29.5x19x14.9,409026.0,49.927,0.0973160863773959,4362.18419966788,1912.3200118929888
R29.5x19x14.9,409026.0,49.931,0.1058632820522491,4285.904277700114,1951.532889543156
R29.5x19x14.9,409026.0,49.939,0.1097493444426646,4283.329731382029,1983.384619212721
R29.5x19x14.9,409426.0,49.944,0.1141645142892563,4228.869779656404,2005.351899523101
R29.5x19x14.9,409426.0,49.938,0.1181135589391748,4215.253894142734,2002.744330838697
R29.5x19x14.9,409426.0,49.951,0.1214841702828976,4182.125622010909,2018.91462711165
R29.5x19x14.9,409426.0,49.959,0.1254254839961275,4183.479715626423,2034.587246435004
R29.5x19x14.9,409426.0,49.951,0.1276865646620675,4110.961541496453,2028.5613879792468
R29.5x19x14.9,409576.0,49.951,0.1305731183510892,4105.502347706016,2046.9835269326293
R29.5x19x14.9,409726.0,49.949,0.1340404447146195,4098.606830972701,2047.4608455359105
R29.5x19x14.9,412876.0,49.999,0.1356649992330431,4016.887602215453,2041.9414278612765
R29.5x19x14.9,414676.0,50.024,0.1381145777417241,4000.26463129184,2049.391605448373
R29.5x19x14.9,415426.0,50.014,0.1406611499490631,3993.228272963323,2050.953339531109
R29.5x19x14.9,415876.0,50.03,0.1428379994285795,3967.498650353708,2054.086830572799
R29.5x19x14.9,416776.0,50.059,0.144214239183564,3934.7937563201945,2063.782449840934
R29.5x19x14.9,417826.0,50.077,0.1461156478065917,3926.861509099807,2063.137842271149
R29.5x19x14.9,466808.0,50.005,0.0116165887838311,4219.2824068644,1103.825310477004
R29.5x19x14.9,459858.0,49.975,0.0180718228033525,4030.59920816343,1225.4527109839094
R29.5x19x14.9,455358.0,49.974,0.0264137257969918,4411.769940160093,1363.5149398131807
R29.5x19x14.9,455358.0,49.961,0.032299338284002,4422.000193568595,1468.0599262907954
R29.5x19x14.9,455358.0,49.975,0.035881230116236,4169.300974254426,1556.468889232918
R29.5x19x14.9,454758.0,49.972,0.0442745804233669,4463.063648796005,1626.0085088786543
R29.5x19x14.9,454758.0,49.972,0.049541702939156,4470.094180057487,1700.9715867583025
R29.5x19x14.9,454758.0,49.961,0.0543379885888438,4437.774362770633,1736.9505248082037
R29.5x19x14.9,454758.0,49.957,0.0592598889312545,4426.872104609382,1793.5466288115092
R29.5x19x14.9,454758.0,49.973,0.0643515012040012,4417.907200546173,1827.647949232787
R29.5x19x14.9,454758.0,49.961,0.0683075460175478,4363.29182771091,1878.990952167734
R29.5x19x14.9,454758.0,49.955,0.077522804980201,4297.8645885581855,1903.2180674269523
R29.5x19x14.9,454758.0,49.942,0.08180799509012,4309.750163427381,1981.012218970433
R29.5x19x14.9,454608.0,49.946,0.0858369241266313,4293.871592234294,2031.945759357353
R29.5x19x14.9,454608.0,49.957,0.0895355020639596,4268.321881547938,2047.1255114132143
R29.5x19x14.9,454608.0,49.969,0.0934714960269816,2854.5759082615923,751.2800547437668
R29.5x19x14.9,454608.0,49.963,0.0970491482180359,4215.578426112885,2105.770271797257
R29.5x19x14.9,454608.0,49.956,0.1010520905510361,4204.432462414711,2108.365566376726
R29.5x19x14.9,454608.0,49.983,0.104885953118862,4152.96115262475,2125.660177211897
R29.5x19x14.9,454608.0,49.983,0.1083373477508134,4020.792797963785,2005.08244343693
R29.5x19x14.9,455208.0,49.986,0.1121019032954455,4084.8087702234257,2128.013711693576
R29.5x19x14.9,456558.0,50.003,0.1141919033886148,4008.712921213477,2134.049531927644
R29.5x19x14.9,458808.0,50.037,0.1168836114189665,3976.815286188413,2134.908552393737
R29.5x19x14.9,459858.0,50.041,0.1201510732031815,3992.6086197781983,2157.883985740554
R29.5x19x14.9,460458.0,50.065,0.1226569553592657,3967.296758104981,2152.211813490826
R29.5x19x14.9,462258.0,50.08,0.124228893434945,3935.163210880527,2162.966755021565
R29.5x19x14.9,462858.0,50.1,0.127501285840508,3976.982614959796,2161.464158364788
R29.5x19x14.9,465108.0,50.124,0.1293212279447476,3967.0912227428976,2179.886930085187
R29.5x19x14.9,465558.0,50.139,0.1303779022222174,3927.353295398106,2183.143338685341
R29.5x19x14.9,465858.0,50.145,0.1332272464131864,3964.670345930551,2190.390743112482
R29.5x19x14.9,515156.0,50.09,0.0116264134147814,4273.6861985942205,1287.0839333159067
R29.5x19x14.9,512056.0,50.063,0.0179170673924551,4369.909536970679,1474.2798554237586
R29.5x19x14.9,511356.0,50.063,0.0230881915176879,4311.579120730925,1584.6994678918977
R29.5x19x14.9,510906.0,50.075,0.0287981780009137,4412.435386386969,1675.9068012735502
R29.5x19x14.9,510906.0,50.054,0.0335580410182607,4380.386853155732,1754.1420469609782
R29.5x19x14.9,510456.0,50.072,0.0396153483154262,4477.43671253316,1837.476809460662
R29.5x19x14.9,510306.0,50.066,0.0434513711684435,4375.348085624434,1871.8189987612736
R29.5x19x14.9,510306.0,50.05,0.0480098715137424,4357.08290498484,1924.536133820489
R29.5x19x14.9,510306.0,50.062,0.0525548331974006,4355.542286030423,1969.778102858936
R29.5x19x14.9,510306.0,50.06,0.0567649911971283,4339.811706477406,2018.2968414841887
R29.5x19x14.9,510306.0,50.058,0.0612689247600457,4328.211108339432,2045.0249477422133
R29.5x19x14.9,510306.0,50.031,0.0651374788348362,4274.274438703252,2065.056032133997
R29.5x19x14.9,510306.0,50.068,0.06863900535638,4218.465566440392,2111.5367822068733
R29.5x19x14.9,509506.0,50.055,0.0732456070868847,4244.257182081932,2163.9609492001214
R29.5x19x14.9,509506.0,50.065,0.0804474721965793,4113.469583032975,2139.655638707087
R29.5x19x14.9,509506.0,50.075,0.0838873523303445,4090.628246442484,2189.2620222350843
R29.5x19x14.9,510306.0,50.075,0.0872283914539471,4041.0678944650303,2178.8744709284606
R29.5x19x14.9,511106.0,50.063,0.0906047036188813,4035.539810238594,2246.6721634914084
R29.5x19x14.9,512156.0,50.101,0.0977405310973607,3985.7370644182056,2261.5175538053345
R29.5x19x14.9,512156.0,50.095,0.1007808083038525,3965.5584687355695,2274.3413506965235
R29.5x19x14.9,515806.0,50.178,0.1023901570085814,3890.411679223928,2299.7651844276065
R29.5x19x14.9,516106.0,50.162,0.1058444879722139,3924.2630129677086,2314.1140376130747
R29.5x19x14.9,517156.0,50.225,0.1078654874283051,3899.0906934039926,2327.8408942774854
R29.5x19x14.9,520456.0,50.289,0.1101772782838917,3919.9956305177,2335.6512701716574
R29.5x19x14.9,520606.0,50.283,0.1122642263444546,3916.32470459595,2353.077813278805
R29.5x19x14.9,521206.0,50.309,0.1137469896319724,3883.159714247231,2348.5335057406483
R29.5x19x14.9,525856.0,50.361,0.1154363300369083,3929.566618438671,2373.6908914614805
R29.5x19x14.9,526006.0,50.369,0.1176571488126068,3937.565873973818,2369.780212341875
