probe,f,T,b,mu_real,mu_imag
MH8,364623.2,89.674,0.1120117083191871,3207.560686500244,979.958471596734
MH8,364623.2,89.655,0.1206794381141662,3184.435468618061,1022.8073336440306
MH8,364623.2,89.65,0.1302576959133148,3175.4611543329283,1041.213186311572
MH8,364623.2,89.667,0.1402559876441955,3151.321921006377,1068.532013878853
MH8,364623.2,89.648,0.1510339230298996,3143.436113547248,1095.9249000499665
MH8,364623.2,89.669,0.161803737282753,3130.5790215376987,1126.9543511230213
MH8,364623.2,89.667,0.1724731177091598,3090.933165734596,1141.8713643321184
MH8,364623.2,89.674,0.1836139857769012,3078.35784114488,1180.0146151804406
MH8,364623.2,89.683,0.1941294521093368,3038.808790517514,1203.4351457166613
MH8,364623.2,89.721,0.206075519323349,2989.340442064912,1211.9191426217446
MH8,364623.2,89.742,0.2189797610044479,2940.878214301225,1239.490942262358
MH8,345695.2,89.713,0.0096037844195961,3060.0582927097494,289.32574401294715
MH8,341295.2,89.701,0.0187669713050127,3257.443162886082,368.94555854531296
MH8,338895.2,89.666,0.027096189558506,3297.639355985603,427.1669474820172
MH8,337695.2,89.661,0.0352216660976409,3332.839286047818,472.0945303362501
MH8,337695.2,89.648,0.0433796495199203,3347.042301252586,519.695966965028
MH8,337695.2,89.664,0.0508105717599391,3364.191007142467,575.0254311430144
MH8,337695.2,89.68,0.0582996681332588,3356.671680159336,621.0943602374915
MH8,337695.2,89.675,0.0657153651118278,3348.4487646560856,670.8664102068626
MH8,337695.2,89.671,0.0735395401716232,3339.558354313263,724.8373599248648
MH8,337695.2,89.666,0.0810175836086273,3334.162422430896,777.3285199260673
MH8,337695.2,89.638,0.0888335704803466,3318.7383237887343,820.1829234996604
MH8,337695.2,89.657,0.0959516242146492,3267.022366588565,861.7618336975984
MH8,337695.2,89.647,0.1059185341000557,3291.729811716461,913.6078427826668
MH8,337695.2,89.649,0.1138267964124679,3252.300454989709,949.8113278549744
MH8,337695.2,89.638,0.1225079149007797,3240.096810940332,992.047319616286
MH8,337695.2,89.626,0.1316575556993484,3219.3952479691216,1022.0078283821156
MH8,337695.2,89.668,0.1415310949087143,3207.2738902903,1047.400010760838
MH8,337695.2,89.69,0.151141881942749,3174.487252648083,1033.9076507122145
MH8,337695.2,89.714,0.1619506776332855,3177.387156771565,1100.2937029473487
MH8,337695.2,89.698,0.1724214106798172,3164.545334172286,1133.8504351510444
MH8,337695.2,89.703,0.1828225404024124,3142.3512909110577,1161.8676447485752
MH8,337695.2,89.712,0.1935613006353378,3104.80565108114,1179.0269992642752
MH8,337695.2,89.726,0.2045033127069473,3062.710941329375,1199.8089922050294
MH8,337695.2,89.754,0.2154835164546966,3022.9154224563786,1223.3667476702146
MH8,337695.2,89.752,0.2290558815002441,2966.7953428855126,1228.3845187971538
MH8,310332.4,89.628,0.0097824949771165,3016.0780241967136,216.04778169613624
MH8,305132.4,89.612,0.0199708212167024,3213.998339511377,298.77756594674673
MH8,302332.4,89.607,0.0291522368788719,3284.7446183375123,357.2906065183768
MH8,300932.4,89.579,0.0379387252032756,3339.9979440457705,412.6911827190064
MH8,300332.4,89.574,0.046631496399641,3354.7748633900114,459.157774951588
MH8,299532.4,89.619,0.0541134141385555,3315.8228045598025,512.7862208920492
MH8,299532.4,89.617,0.0628250017762184,3368.0426570194486,558.2832230556565
MH8,299532.4,89.599,0.0702125057578086,3367.0434149938706,609.8421778585346
MH8,299532.4,89.608,0.0780816227197647,3382.9253493251726,661.0568132071375
MH8,299532.4,89.594,0.0922789052128791,3320.530541101262,754.7822954798581
MH8,299532.4,89.578,0.1004142090678215,3326.172334999038,807.18341175636
MH8,299532.4,89.589,0.1095125675201416,3312.001653952651,847.7539657347131
MH8,299532.4,89.566,0.1182172894477844,3323.001990768389,895.0023715986316
MH8,299532.4,89.606,0.1272080093622207,3317.1883823881594,939.143825505374
MH8,299532.4,89.632,0.1359750479459762,3285.3293068477265,962.0175921991604
MH8,299532.4,89.648,0.1447164267301559,3243.637511995486,985.4245807190106
MH8,299532.4,89.672,0.1543829888105392,3258.5357890702207,1036.1270224222908
MH8,299532.4,89.653,0.1639240533113479,3252.9633453382826,1059.9715663534196
MH8,299532.4,89.653,0.1741320192813873,3241.609677478257,1091.185823786239
MH8,299532.4,89.653,0.1843511164188385,3212.264042402804,1118.9103035437136
MH8,299532.4,89.672,0.1955627351999282,3200.941755712752,1142.6322705146422
MH8,299532.4,89.684,0.205977588891983,3174.492155365735,1170.2462515222087
MH8,299532.4,89.678,0.2173674404621124,3144.7357934456327,1190.071485044769
MH8,299532.4,89.678,0.2280789166688919,3080.774425756509,1191.7187370492318
MH8,299532.4,89.686,0.2412733733654022,2991.1562616481647,1185.5872192005477
MH8,252183.2,89.646,0.009979598224163,3022.355953212094,156.0820578017032
MH8,247583.2,89.618,0.0204405877739191,3165.294627458238,228.61068434064688
MH8,245183.2,89.646,0.0306609664112329,3282.90087536551,277.1479862666922
MH8,243583.2,89.663,0.0404191985726356,3339.855051815492,324.62998894177593
MH8,242583.2,89.648,0.049520444124937,3368.829059835897,371.21374278716
MH8,241983.2,89.637,0.0586788952350616,3386.229771473548,415.0239029379188
MH8,241783.2,89.617,0.0659155696630477,3357.817181722566,463.4909337737243
