probe,f,T,b,mu_real,mu_imag,h_offset
AT2_water,644445.5,88.504,0.0299423124336414,1394.7214649888062,275.14104330425727,0
AT2_water,640545.5,88.474,0.0388945027509858,1428.006406889645,308.4561016874752,0
AT2_water,636645.5,88.42,0.0469579286277833,1436.5177117808894,342.9959447911889,0
AT2_water,633945.5,88.387,0.0543735897850226,1451.5833587108625,370.0520074084001,0
AT2_water,631845.5,88.394,0.0614832385301162,1464.947739918398,395.1939532107694,0
AT2_water,630045.5,88.368,0.0683073020975064,1482.5775990905724,422.2781759387141,0
AT2_water,629445.5,88.347,0.0744901445492773,1492.83449673878,445.3255818101934,0
AT2_water,627345.5,88.392,0.0806025654240411,1494.7953762108148,468.0696360275829,0
AT2_water,627345.5,88.345,0.0865093847438019,1507.987134281621,497.6677435462419,0
AT2_water,880463.5,88.189,0.0097308919297864,1340.5678085388718,292.050743459584,0
AT2_water,875063.5,88.165,0.0171240343833835,1366.6172927035673,327.5502028807018,0
AT2_water,871763.5,88.155,0.0233946989983926,1366.7873578011192,364.7254275082358,0
AT2_water,868463.5,88.157,0.0299611986475756,1387.0558863530096,403.82978837918506,0
AT2_water,866963.5,88.146,0.0355210623123346,1390.7569964577356,432.2897177077298,0
AT2_water,864563.5,88.165,0.0409687632678069,1391.2559081368445,456.5170095330541,0
AT2_water,864563.5,88.158,0.0461498969595562,1401.9032742160027,482.3067010374085,0
AT2_water,864563.5,88.134,0.0510715695822178,1406.3368322434353,502.79176395750926,0
AT2_water,864563.5,88.156,0.0557706954603232,1410.0562353303771,523.4555482831322,0
AT2_water,864563.5,88.127,0.0606922755301943,1409.3845616657272,539.4166532649954,0
AT2_water,864563.5,88.17,0.064896265337291,1407.5020687033975,560.0419346083293,0
AT2_water,974520.0,88.095,0.0104871807325667,1332.5456170302411,338.6194214939741,0
AT2_water,970020.0,88.069,0.016786346555858,1364.730809484791,377.7681581771464,0
AT2_water,965520.0,88.1,0.0225688038802311,1347.5947413934532,413.65475879239335,0
AT2_water,964920.0,88.076,0.0279222637259276,1364.3569763821745,442.1207035705396,0
AT2_water,963720.0,88.081,0.0327957831448824,1367.8210680650702,471.8234847479008,0
AT2_water,963720.0,88.079,0.0375483747682233,1375.9566173657386,494.8445759646521,0
AT2_water,963720.0,88.088,0.0417564166976928,1369.920460471011,518.285927165525,0
AT2_water,963720.0,88.088,0.0461833004135898,1377.4394025068616,542.0305511298925,0
AT2_water,963720.0,88.105,0.0501339586245691,1373.3570604865631,552.2620222756385,0
AT2_water,963720.0,88.069,0.0547125542939423,1374.138316575632,574.3437637430997,0
AT2_water,963720.0,88.085,0.0586021949644524,1370.3325221105556,595.782864153083,0
AT2_water,1060699.0,88.024,0.010416253594458,1327.0718388503803,384.5394200259478,0
AT2_water,1057099.0,88.043,0.0159099092692405,1343.0990652453902,417.0480329729692,0
AT2_water,1054699.0,88.09,0.020922356251234,1331.8056080423073,456.5927692505578,0
AT2_water,1054399.0,88.057,0.0256506384056874,1342.687111838651,482.7177099652872,0
AT2_water,1054399.0,88.048,0.0299726566510426,1345.4092343599514,510.5734808347795,0
AT2_water,1054399.0,88.1,0.034658985139645,1370.5945197936544,535.9478040174993,0
AT2_water,1054399.0,88.097,0.0380109026555494,1347.7526217704838,559.7071044389158,0
AT2_water,1054399.0,88.083,0.0420717415069583,1345.477132560196,577.0292815339255,0
AT2_water,1054399.0,88.081,0.0456462165223207,1339.7266133297596,585.566420516225,0
AT2_water,1054399.0,88.093,0.0497694131544011,1338.656557877199,607.53495554402,0
AT2_water,1054399.0,88.095,0.0531861198323334,1330.6723783681423,626.901077991059,0
AT1_water,157206.5,29.164,0.0097115754727013,1231.402042213383,30.90190351827541,0
AT1_water,151506.5,29.175,0.0343365385232032,1325.7882781068502,68.12526480679308,0
AT1_water,148806.5,29.176,0.0545450146618336,1417.045285309879,96.8135066322218,0
AT1_water,145206.5,29.186,0.0762377079745418,1493.2358014461909,129.3144579098958,0
AT1_water,141306.5,29.19,0.0983444047463348,1568.9855165570073,164.75224263682043,0
AT1_water,140406.5,29.206,0.1116822591663148,1608.086280256945,187.50568430637404,0
AT1_water,137106.5,29.218,0.1319902348884961,1660.018490900917,218.9414861590085,0
AT1_water,137106.5,29.193,0.1395052540715461,1658.4100567268222,236.4121026327812,0
AT1_water,135906.5,29.207,0.1522571435064649,1690.3825645654888,261.367288251059,0
AT1_water,134706.5,29.222,0.1649112548997926,1718.579359946432,282.6487845498736,0
AT1_water,133506.5,29.22,0.1781866209783348,1751.251262276896,307.53020383332864,0
AT1_water,130506.5,29.228,0.1959699695804403,1776.7162636337396,341.7722246985987,0
AT1_water,130506.5,29.234,0.204274682963583,1787.9048535781017,357.41999433341414,0
AT1_water,130506.5,29.225,0.2126732291870625,1795.965592719557,371.7688161419541,0
AT1_water,130506.5,29.234,0.2206392340791881,1808.7065154757083,387.0468983504824,0
AT1_water,130506.5,29.221,0.2282429720466457,1810.9333379596733,404.52813229908224,0
AT1_water,130206.5,29.236,0.2366045847194416,1805.6380031901465,414.559454244723,0
AT1_water,281807.5,29.237,0.0103475028599939,1298.870152981454,63.96376124085618,0
AT1_water,274607.5,29.243,0.0311365682245724,1426.4581678102454,108.98082183325307,0
AT1_water,269207.5,29.23,0.0489542182909561,1492.0275481252152,148.21123300641423,0
AT1_water,265007.5,29.23,0.0655075516890132,1536.3506570912964,179.858562021995,0
AT1_water,261707.5,29.236,0.0793710153209558,1556.4803591578122,208.65755673991143,0
AT1_water,258707.5,29.236,0.0937084746885851,1603.422971667775,236.6981888943844,0
AT1_water,256607.5,29.244,0.1066711312047369,1632.581318411164,260.88610987176605,0
AT1_water,254807.5,29.228,0.1184338451676831,1655.4341145886392,284.1470087898807,0
AT1_water,253007.5,29.246,0.1293955211191706,1670.8053087416497,308.4440796730246,0
AT1_water,251507.5,29.246,0.140488086579025,1689.4485248435626,334.3878729476804,0
AT1_water,251507.5,29.254,0.1500849149619787,1699.528985854526,353.493020677064,0
AT1_water,249107.5,29.233,0.161825997082402,1732.755845848437,380.2953227390016,0
AT1_water,248207.5,29.256,0.1705729247651914,1739.9615537148832,401.0791051167733,0
AT1_water,473086.0,29.239,0.0104291705751395,1306.206876800023,108.53173502178495,0
AT1_water,463786.0,29.243,0.0269768449747683,1423.5521901672175,151.73702895027068,0
AT1_water,456886.0,29.234,0.0407922409331644,1477.2069537652892,190.306664885505,0
AT1_water,451186.0,29.242,0.0531041692818041,1494.485361451833,223.8697271021192,0
AT1_water,446986.0,29.24,0.0644016248451531,1520.1245604764144,250.14207429078093,0
AT1_water,443386.0,29.235,0.0751581303785634,1542.886495230147,275.7291193641314,0
AT1_water,439786.0,29.247,0.0859044233289793,1567.9233489059447,307.34821868305886,0
AT1_water,437386.0,29.233,0.0957328392345603,1603.3598968658898,333.21064016942336,0
AT1_water,435286.0,29.243,0.105167643904443,1621.7187374596062,356.5022056251762,0
AT1_water,433486.0,29.255,0.1138579589518943,1639.86617395954,380.55307799493687,0
AT1_water,431686.0,29.249,0.1229245241899673,1640.5298065138231,400.4716031047387,0
AT1_water,656555.5,29.245,0.010461481668126,1362.9641175169677,157.20158374350623,0
AT1_water,646955.5,29.238,0.0232285970243215,1425.0318438765582,196.3619658025329,0
AT1_water,639455.5,29.25,0.033606447702439,1449.527660418807,234.45353568641625,0
AT1_water,633455.5,29.254,0.0439177630244664,1488.135785288409,268.5201386883694,0
AT1_water,628655.5,29.243,0.0528365333029065,1502.4032639551936,302.7615601144494,0
AT1_water,625055.5,29.233,0.0612972396706013,1521.4723210384072,327.6619063202924,0
AT1_water,621455.5,29.235,0.0696759052803928,1546.8824079914823,355.159037359554,0
AT1_water,618455.5,29.253,0.0776329580621194,1558.450143270947,376.33661106329646,0
AT1_water,616355.5,29.23,0.0847556680936711,1570.1140125445738,402.0205087320872,0
AT1_water,614555.5,29.253,0.0917964705487173,1580.5530319695563,421.805260087934,0
AT1_water,867461.0,29.23,0.010488235477801,1413.0071633674656,236.4667476352462,0
AT1_water,859661.0,29.232,0.0195526189307294,1453.6523682678237,267.7772077825471,0
AT1_water,851861.0,29.242,0.0272637283135601,1470.3153110386472,309.12891949438114,0
AT1_water,847361.0,29.238,0.0348473274741865,1491.369015958731,349.0421738434466,0
AT1_water,842861.0,29.242,0.0416130761722146,1511.102322291601,379.7558831734425,0
AT1_water,839561.0,29.247,0.0481356323403611,1525.5085764183668,404.972435225064,0
AT1_water,837161.0,29.25,0.0542002971647367,1541.4001005348084,430.6798998444616,0
AT1_water,834461.0,29.257,0.0600934831970927,1551.3014793887423,453.932678432781,0
AT1_water,832961.0,29.253,0.0654486989897386,1555.26605354088,476.7337839359926,0
AT1_water,831161.0,29.259,0.0711270787033999,1563.9932928922049,498.1719399699999,0
AT1_water,830261.0,29.269,0.0768404713836507,1570.7616692846827,511.9773194286744,0
AT1_water,952770.0,29.277,0.0103565739354603,1426.5543595481222,264.9285258258383,0
AT1_water,949770.0,29.277,0.0181512021702367,1474.7404612519526,305.38919628301073,0
AT1_water,939570.0,29.27,0.0251161281687795,1480.5216661767738,342.86146093600934,0
AT1_water,929970.0,29.268,0.0322526736207015,1492.9778612120049,382.1757240598215,0
AT1_water,929970.0,29.268,0.0383414012159845,1525.374509145107,412.4186707379551,0
AT1_water,925470.0,29.262,0.0439460747711996,1527.8250913001275,443.13753086188336,0
AT1_water,925170.0,29.272,0.0492387173432089,1543.757054201959,470.890951164115,0
AT1_water,923070.0,29.276,0.0544223435603982,1551.8624099884132,493.6955399741056,0
AT1_water,921870.0,29.276,0.0590116282452123,1548.6297060248485,515.6396406990821,0
AT1_water,920670.0,29.295,0.0644446626619972,1559.947785691474,532.4963787141749,0
AT1_water,919770.0,29.284,0.0690754096188753,1561.29253167533,551.6295977153327,0
AT1_water,1029892.0,29.328,0.0103287933204991,1440.19630128962,300.30093516655427,0
AT1_water,1019392.0,29.343,0.0176030862846323,1480.197523150474,341.45841915956163,0
AT1_water,1015492.0,29.33,0.0238272522858667,1487.6887420390024,380.4647573158859,0
AT1_water,1010992.0,29.342,0.0296354068917303,1503.8344119702458,420.9229078973085,0
AT1_water,1007392.0,29.338,0.0349834784285307,1508.0629322474165,449.49746206103066,0
AT1_water,1006192.0,29.344,0.0400078790156538,1531.7405371503903,483.8812863174789,0
AT1_water,1004392.0,29.345,0.0449425659510997,1544.377829674874,508.5709546787447,0
AT1_water,1001992.0,29.349,0.0498450336140076,1553.2464657594192,532.7202993512684,0
AT1_water,1001392.0,29.354,0.0539472188119438,1546.2233581943458,544.5094764231809,0
AT1_water,1001392.0,29.349,0.0587332760229597,1548.948116727679,566.6107649260008,0
AT1_water,1001092.0,29.335,0.0629625675121722,1560.1791118146182,594.8066300661274,0
AT1_water,152606.5,57.629,0.0098445176045103,1319.118545079516,36.71555639611044,0
AT1_water,148406.5,57.671,0.0345701201146127,1395.505255081744,66.59343264263785,0
AT1_water,145106.5,57.705,0.0579770138294409,1491.46055841407,97.47848263078448,0
AT1_water,140906.5,57.751,0.0833223420314271,1569.7696929432266,135.62331294521286,0
AT1_water,139706.5,57.777,0.098802736094765,1623.2933281770056,162.61692638643734,0
AT1_water,137306.5,57.789,0.1170010860675589,1674.4566737523137,194.3999148837028,0
AT1_water,135806.5,57.806,0.1317758890473276,1708.930617472281,223.95949234552933,0
AT1_water,134906.5,57.83,0.1437220015072758,1736.2162760554004,248.2030786818428,0
AT1_water,133706.5,57.829,0.1547483110880565,1749.768186280242,275.0284738119188,0
AT1_water,132806.5,57.844,0.1661109201817506,1777.7145937903329,301.3094351196988,0
AT1_water,131006.5,57.862,0.1808960954453376,1803.2422203561205,333.9770222454114,0
AT1_water,131006.5,57.89,0.1888178956898807,1808.598869383715,351.0097074386454,0
AT1_water,130706.5,57.9,0.1981541556647606,1828.5421224068727,371.1448445120963,0
AT1_water,130406.5,57.9,0.2070305008375179,1831.2402171973824,386.8472564494649,0
AT1_water,129806.5,57.912,0.217353953831481,1843.742043028904,403.7560344284909,0
AT1_water,129506.5,57.929,0.2267503127819265,1846.374693357779,420.3072335740933,0
AT1_water,129506.5,57.909,0.2341654508637907,1837.841790333324,430.5901876679352,0
AT1_water,274787.5,57.973,0.0104095865548677,1374.8601121164347,84.30856338264115,0
AT1_water,269087.5,57.983,0.0311867500895384,1475.566387393702,123.00976137250898,0
AT1_water,264587.5,58.002,0.0493617870642933,1541.2964805693152,158.98808469881868,0
AT1_water,260987.5,58.015,0.0659229259887293,1576.4134545870331,189.153525714252,0
AT1_water,258287.5,58.021,0.0794372805699013,1597.443906669276,220.1264313890554,0
AT1_water,255887.5,58.025,0.0930477522574243,1629.2485182888547,247.54996946350792,0
AT1_water,253787.5,58.052,0.1057669444710767,1670.201139285098,276.16449246596414,0
AT1_water,251987.5,58.056,0.1170971759193661,1687.7423767851333,302.09118765995987,0
AT1_water,250787.5,58.066,0.1275731283165706,1703.9921955412417,325.94957045803454,0
AT1_water,249287.5,58.074,0.1378783190221714,1722.7964535826368,356.30885246360134,0
AT1_water,248387.5,58.106,0.1481767441170311,1745.6507708809522,385.6092364064853,0
AT1_water,247487.5,58.133,0.1567546598576895,1754.2734866697056,406.5629451371984,0
AT1_water,246587.5,58.114,0.1656968269819661,1777.2806806673468,431.9034822383458,0
AT1_water,461086.0,58.154,0.0103516673091975,1393.8995133436008,162.6930183645217,0
AT1_water,454486.0,58.169,0.0256252138610418,1472.6890423563257,198.6757964249984,0
AT1_water,449086.0,58.176,0.0388906984049234,1522.3698877136146,228.7830987196741,0
AT1_water,444886.0,58.173,0.0504730280913724,1527.2961912785076,258.40573981530986,0
AT1_water,441586.0,58.173,0.0615465370620421,1554.7688804682955,286.5544885642041,0
AT1_water,438286.0,58.207,0.0720112454649131,1579.4193803078322,321.77664195336007,0
AT1_water,435886.0,58.213,0.0815088734882995,1595.378534466137,350.2762099142969,0
AT1_water,433786.0,58.228,0.0907241503713583,1612.5353405244723,372.958864072302,0
AT1_water,432286.0,58.25,0.0993296684010725,1640.6633822179067,397.9626181787092,0
AT1_water,430786.0,58.274,0.1076927314500499,1655.6225679777729,419.97448658549706,0
AT1_water,429286.0,58.252,0.1161783305000043,1661.8298393338491,444.42710370028016,0
AT1_water,640655.5,58.288,0.0101014708952997,1390.0530247771485,244.2585233869724,0
AT1_water,634655.5,58.284,0.0213791479299895,1487.6720794577516,280.3946316605382,0
AT1_water,630155.5,58.295,0.0309194418985654,1510.5626444194993,311.8817341132864,0
AT1_water,625655.5,58.304,0.0397304588536367,1512.4781704969903,340.81997873965554,0
AT1_water,622355.5,58.308,0.0480162179845955,1526.747879680801,375.4742095891228,0
AT1_water,619955.5,58.315,0.0556317074362955,1539.381619698466,400.5430843120213,0
AT1_water,617555.5,58.3,0.0631378359449823,1550.1650819044085,424.4279705089413,0
AT1_water,615755.5,58.315,0.0703119730222316,1563.489702715004,446.6697690871266,0
AT1_water,614255.5,58.308,0.0770936463242186,1581.2414815865948,471.34666023977735,0
AT1_water,613355.5,58.325,0.0832174880244726,1578.5015743114282,491.7064616232934,0
AT1_water,613355.5,58.334,0.0898027187358347,1595.0078103466087,518.8786456487754,0
AT1_water,851961.0,58.356,0.0104092065753468,1453.0336060962084,373.1214135733852,0
AT1_water,848361.0,58.344,0.0175604358403,1490.2125518479495,410.64780133444094,0
AT1_water,846261.0,58.346,0.0239340287348864,1481.3983584511973,443.1141573347736,0
AT1_water,842961.0,58.358,0.0303219474769659,1506.584063840216,482.607421590741,0
AT1_water,841761.0,58.37,0.0361170362125057,1520.3821457233832,506.4326677757667,0
AT1_water,839961.0,58.364,0.041574016666036,1526.2730918931582,533.7230926404985,0
AT1_water,839061.0,58.364,0.046704822944594,1527.186486532628,554.1406302372677,0
AT1_water,838161.0,58.365,0.05190241240514,1533.7730093992882,576.3013354746744,0
AT1_water,838161.0,58.395,0.0567225566513839,1532.8539554303916,595.3874074490141,0
AT1_water,838161.0,58.393,0.0617971274577324,1536.0941682217594,608.3859479737165,0
AT1_water,838161.0,58.398,0.066283371496978,1530.93806492182,627.4638632610747,0
AT1_water,950070.0,58.411,0.0103936502889471,1464.3156047252644,445.59383399449007,0
AT1_water,938370.0,58.414,0.01667964598221,1483.6692788952234,470.2072655331992,0
AT1_water,935370.0,58.406,0.0223134635034072,1480.221852271381,511.3299815893541,0
AT1_water,933270.0,58.409,0.0276937775698653,1490.691951936034,535.3473343752162,0
AT1_water,932670.0,58.41,0.0327938724838089,1512.278365366861,568.7055940831373,0
AT1_water,931470.0,58.405,0.037434952422223,1509.5726028928652,596.4784742951767,0
AT1_water,931470.0,58.415,0.041790495401524,1507.3935402684951,618.4688196632627,0
AT1_water,931470.0,58.39,0.0462513940369034,1515.05237725032,632.6420731279056,0
AT1_water,928470.0,58.39,0.0506193267603594,1513.0819696668034,653.8215521641313,0
AT1_water,927870.0,58.413,0.0554321222672801,1512.8228112839786,675.4247790233718,0
AT1_water,927870.0,58.413,0.0593023995433507,1504.5491174204187,692.8127505563737,0
AT1_water,1023492.0,58.405,0.0104184847329171,1464.9698927554916,506.90976471236166,0
AT1_water,1021392.0,58.405,0.0156257043146725,1491.5760186538623,542.9372951910791,0
AT1_water,1018692.0,58.403,0.0208833754807967,1499.802401332537,578.3064004813274,0
AT1_water,1018392.0,58.383,0.0251427966877772,1480.381004138083,605.0896992325047,0
AT1_water,1018092.0,58.411,0.0295753671911928,1497.0550991718303,638.4478725937483,0
AT1_water,1018092.0,58.391,0.0336113587237314,1489.7120049123628,660.9043742345793,0
AT1_water,1017792.0,58.424,0.0374962197950388,1483.1323794809744,682.5511848876064,0
AT1_water,1017792.0,58.396,0.0415393548346189,1491.6480663635443,707.5097989224435,0
AT1_water,1016592.0,58.394,0.0452575986048663,1490.8973326242292,715.7193047944472,0
AT1_water,1016592.0,58.396,0.0496287724676046,1493.8594497306324,742.2130031152948,0
AT1_water,1016592.0,58.399,0.0532679721992143,1492.7835052509954,763.0928081050308,0
AT1_water,1016592.0,58.41,0.0565548731463107,1472.399572925529,773.0582566231024,0
AT1_water,150564.5,85.689,0.0095441066153458,1366.7459132355698,44.60597635605988,0
AT1_water,145764.5,85.822,0.0332271117564022,1452.5185742777835,89.38287863821347,0
AT1_water,140964.5,85.971,0.0582283261271272,1564.0994736308724,133.35197907062042,0
AT1_water,139464.5,86.07,0.0757765489435838,1627.9425511582076,165.38839724715316,0
AT1_water,136764.5,86.133,0.0946601155075447,1683.3478002592385,203.76182062084828,0
AT1_water,135864.5,86.213,0.1072696027739528,1723.8409229863505,232.10115569064044,0
AT1_water,134364.5,86.307,0.1208564571853798,1759.0007461931905,263.65601946102544,0
AT1_water,131964.5,86.371,0.1357673573661815,1803.578815805156,306.4139616280695,0
AT1_water,131964.5,86.418,0.1441470769209286,1823.0210436722737,331.54447599873606,0
AT1_water,130464.5,86.457,0.153908034167285,1821.0666874135024,363.472644644973,0
AT1_water,130464.5,86.507,0.1621812397179785,1837.41652708356,388.6033280686124,0
AT1_water,129864.5,86.539,0.170956410862918,1858.4318856658704,413.1417583769325,0
AT1_water,129564.5,86.572,0.1793426811436754,1870.522456796068,433.1862011651144,0
AT1_water,128964.5,86.617,0.1880034699830129,1885.4465054711693,457.5262476361809,0
AT1_water,126264.5,86.678,0.2023893145638568,1889.4065219008608,493.3760095503842,0
AT1_water,126264.5,86.669,0.2094688121189133,1895.902171430242,512.7562574693802,0
AT1_water,126264.5,86.692,0.2164881661370827,1887.577945628132,524.9710806464813,0
AT1_water,150464.5,87.057,0.0096292789269063,1348.358340775405,43.27867507142915,0
AT1_water,145664.5,87.119,0.032830018391992,1450.9708916275442,89.25062892478371,0
AT1_water,140864.5,87.162,0.0571943317295145,1565.1474322358167,134.82739971221824,0
AT1_water,139364.5,87.203,0.0738808035803028,1628.0058306400608,168.6706340560423,0
AT1_water,136964.5,87.253,0.0913905911032346,1685.5664858115845,207.0750186066736,0
AT1_water,135164.5,87.284,0.1063826326617638,1733.8796067237977,239.52007397768608,0
AT1_water,133964.5,87.371,0.1194478230554362,1767.561679433944,268.7665451555502,0
AT1_water,130364.5,87.384,0.1373053484802683,1814.9687458170308,317.69416478752083,0
AT1_water,130364.5,87.368,0.1455759293144983,1830.9980952270064,342.36189185345665,0
AT1_water,130364.5,87.38,0.151951685126042,1816.1522456429184,363.7098018545017,0
AT1_water,130364.5,87.401,0.1602236470108661,1840.908947132208,390.077580321677,0
AT1_water,129764.5,87.427,0.1695988424443072,1869.711753703988,417.5053225426756,0
AT1_water,129464.5,87.417,0.1776673467663098,1877.9499925720463,437.995105372768,0
AT1_water,128864.5,87.481,0.186727828228833,1890.5764090071225,460.20806633661925,0
AT1_water,127064.5,87.496,0.1986973825225712,1891.270729128056,492.4273022121532,0
AT1_water,127064.5,87.468,0.2062834885351384,1898.893224948744,509.5135860786988,0
AT1_water,127064.5,87.499,0.2133321830032051,1891.064287887388,520.8476458755306,0
AT1_water,125864.5,87.501,0.2238152582186849,1891.94606114511,539.6660582387927,0
AT1_water,283394.5,87.524,0.0095958524453489,1386.1821540527192,92.75923740259992,0
AT1_water,276194.5,87.559,0.0292836730555615,1488.4424363551805,141.17110226248252,0
AT1_water,271394.5,87.563,0.0459273843152539,1557.7099850907673,183.43602113167384,0
AT1_water,267494.5,87.586,0.0613911615547011,1602.7964046636316,219.11850955862096,0
AT1_water,264494.5,87.617,0.0736687924430635,1617.898359749371,253.94584046220507,0
AT1_water,262094.5,87.645,0.0860015622924132,1652.2221860324078,285.8262237119532,0
AT1_water,260294.5,87.646,0.0968201416231121,1681.8730582421142,317.8342348215931,0
AT1_water,258494.5,87.683,0.107370409021901,1722.7666154122742,352.37429050909,0
AT1_water,256994.5,87.7,0.1166613080362558,1737.5478326721995,388.3067171552364,0
AT1_water,255794.5,87.695,0.1249864820464375,1752.5352146469163,417.12529993474186,0
AT1_water,254594.5,87.714,0.1335646295692558,1760.0582620455189,448.7552519623699,0
AT1_water,254594.5,87.714,0.1405612581467296,1776.2723646993438,477.0238484879623,0
AT1_water,253094.5,87.718,0.1483157591891755,1791.3910541376356,507.56884309006216,0
AT1_water,475853.0,87.727,0.0103339447889935,1361.729972223361,169.30560733049683,0
AT1_water,468353.0,87.76,0.0246277831579561,1466.6034931935935,214.34231896637965,0
AT1_water,462953.0,87.773,0.0367708718227319,1518.0950629270294,250.2398916075557,0
AT1_water,458453.0,87.75,0.0473950756847977,1522.4554698541472,288.3481741625434,0
AT1_water,455453.0,87.802,0.057361176692613,1547.7707135480298,320.6645686528508,0
AT1_water,452153.0,87.795,0.0667941984014334,1568.3789360421638,356.9990214671769,0
AT1_water,449753.0,87.806,0.0753408879062245,1588.232330324626,386.11130626450256,0
AT1_water,447953.0,87.792,0.0835312344797819,1604.5051817593564,410.5220563494554,0
AT1_water,446153.0,87.787,0.0913669125250724,1617.176382364848,434.9425955985397,0
AT1_water,446153.0,87.806,0.0980259483327095,1768.442116525556,581.6247893559214,0
AT1_water,444353.0,87.803,0.1059464314286095,1658.9112332437496,495.4381219103674,0
AT1_water,648765.5,87.848,0.0103601091663877,1402.466470413968,245.32935995553555,0
AT1_water,642465.5,87.821,0.0208728912691099,1449.212685798332,282.69344379508107,0
AT1_water,637965.5,87.821,0.0298547889246901,1479.3094598509213,319.99533677291464,0
AT1_water,633765.5,87.856,0.0380660120138433,1480.70225762949,353.24464211043755,0
AT1_water,630165.5,87.816,0.0460318829475381,1505.0791196323523,389.83738613013617,0
AT1_water,627765.5,87.836,0.0531528390734677,1512.6682261968226,418.6415396909331,0
AT1_water,625965.5,87.869,0.0597689192153279,1519.714086740321,445.4612013326407,0
AT1_water,624465.5,87.886,0.0663588838199012,1529.156489474968,468.9396168587441,0
AT1_water,622965.5,87.888,0.0726964943887319,1544.0464903126651,496.0664964732324,0
AT1_water,622365.5,87.863,0.0784750041053808,1547.0171622308535,518.4830125889301,0
AT1_water,622365.5,87.878,0.0842912508619736,1547.7500689007088,543.7736145732747,0
AT1_water,873863.5,87.901,0.0104697169228371,1408.9613888522465,367.4437558175564,0
AT1_water,868163.5,87.866,0.0172709912013408,1420.2506959783314,399.6845756066021,0
AT1_water,866363.5,87.889,0.0236719033383988,1442.2430847619005,436.7896332850421,0
AT1_water,863963.5,87.922,0.0292004742163094,1439.9125081016407,480.843318665254,0
AT1_water,863963.5,87.902,0.035001613609165,1469.9592824996769,504.9179387257287,0
AT1_water,863063.5,87.916,0.0395118747081117,1449.0893197283483,534.2891114962193,0
AT1_water,862463.5,87.921,0.0442871769623954,1449.145504141801,557.4461166287173,0
AT1_water,862463.5,87.939,0.0489802096050772,1453.4757786455275,580.3670346017057,0
AT1_water,862463.5,87.925,0.0536435496726509,1457.3102311854393,602.0145373870129,0
AT1_water,862463.5,87.929,0.0584399050544573,1456.61194917057,613.2038264461768,0
AT1_water,862463.5,87.912,0.0626237569583669,1455.526629912659,634.6407737861847,0
AT1_water,971120.0,87.888,0.0104520604628357,1380.755907916864,412.575872534715,0
AT1_water,966920.0,87.86,0.0161727143060725,1407.7178386349308,455.8375835422678,0
AT1_water,964220.0,87.864,0.0218433222408727,1421.6187387004336,495.3128166610687,0
AT1_water,964220.0,87.876,0.0264751992399208,1415.2306209502703,527.9099478757769,0
AT1_water,964220.0,87.85,0.0310950654607123,1422.6039728967569,557.5794807788533,0
AT1_water,964220.0,87.881,0.0354935637500681,1423.1607487931922,584.5722284089192,0
AT1_water,964220.0,87.855,0.0397441312555116,1426.548305525831,606.6638286886465,0
AT1_water,964220.0,87.867,0.0436671872124782,1418.0410999739963,627.9931896329862,0
AT1_water,964220.0,87.861,0.0474323858587245,1415.0852246968825,639.4977054657988,0
AT1_water,964220.0,87.868,0.0518157166704626,1413.818494805761,663.4063890851153,0
AT1_water,964220.0,87.847,0.0556209789065781,1410.6732582516688,682.0041431522777,0
AT1_water,1062399.0,87.873,0.0103982150719207,1375.9137332769767,478.61173932452056,0
AT1_water,1058799.0,87.888,0.0153503056364944,1409.1143695481217,523.1627174164432,0
AT1_water,1057299.0,87.874,0.0202104660079577,1406.6169608252007,557.0598246308996,0
AT1_water,1057299.0,87.845,0.0245441359781199,1408.149036602807,581.7494148606673,0
AT1_water,1057299.0,87.869,0.0283573587357583,1392.4787094240835,611.0514791520128,0
AT1_water,1057299.0,87.883,0.0326061361166525,1411.4088011627186,634.5467673165043,0
AT1_water,1057299.0,87.885,0.0357895536363421,1378.1656213435365,655.0216221814314,0
AT1_water,1057299.0,87.874,0.039354509705669,1379.290206962666,666.9228037844385,0
AT1_water,1057299.0,87.885,0.042879279003838,1372.399736874595,685.8150367958727,0
AT1_water,1057299.0,87.911,0.046893735431653,1376.3033844657157,708.3331161629313,0
AT1_water,1057299.0,87.897,0.050354635532897,1369.0753765897166,723.3403105033478,0
65Y,62350.0,25.064,0.0501389727989721,1629.5414812302276,65.5192810293504,0
65Y,59490.0,25.12,0.1000348255832872,1803.258471383968,123.72953872433648,0
65Y,55520.0,25.095,0.2005703229209439,2029.449687551372,276.30124391517614,0
65Y,91120.0,25.078,0.0502396648758815,1649.4708277274765,71.56469082517135,0
65Y,86950.0,25.089,0.1000306240128049,1820.834448804406,137.78448158962064,0
65Y,81900.0,25.147,0.2007648615819002,2023.5233202248205,305.2886648456154,0
65Y,137830.0,25.112,0.0250194412414449,1557.0071050678905,36.77389863173992,0
65Y,133640.0,25.117,0.0500410997744957,1672.6256263459609,73.78182466131237,0
65Y,127850.0,25.114,0.1002720988931634,1831.738121413412,146.690742390442,0
65Y,120470.0,25.105,0.200240715479271,2028.8166136430243,336.2946477276698,0
65Y,198160.0,25.049,0.024743009729174,1550.6878131156411,37.63642323447126,0
65Y,191970.0,25.047,0.0500839366882486,1670.4963132815913,77.63432793044726,0
65Y,183740.0,25.051,0.1001364048055831,1804.602644447997,156.10872832142746,0
