f,T,eps_real,eps_imag
110354.0,60,133366.02096839892,285292.9362599948
111281.0,60,133222.8633206616,283183.5524095684
112216.0,60,133078.79341677582,281071.8722268484
113159.0,60,132930.6291426877,279010.603536087
114109.0,60,132783.3569371099,276930.5921750556
115068.0,60,132644.08054200196,274869.6735502201
116035.0,60,132497.42587954807,272828.8981896168
117009.0,60,132375.50433504762,270812.3408318948
117992.0,60,132201.47919216764,268801.5084136736
118984.0,60,132037.10601977524,266826.0758543314
119983.0,60,131916.61989904998,264883.5959079039
120991.0,60,131759.29169696118,262923.4938231551
122008.0,60,131585.2682792281,260978.78770719515
123033.0,60,131462.7657446269,259039.85997939346
124067.0,60,131304.36300539263,257160.9484318519
125109.0,60,131139.46292728884,255296.9197529873
126160.0,60,131010.66435816343,253410.56840210478
127220.0,60,130856.83746401865,251540.83754149746
128289.0,60,130716.37774610665,249706.09120008117
129366.0,60,130548.77213833758,247891.9089807785
130453.0,60,130378.41125351153,246100.69371782162
131549.0,60,130258.77599446524,244295.65205329214
132654.0,60,130111.64588381772,242505.74304449125
133769.0,60,129939.84803460092,240754.4245098157
134893.0,60,129800.92984913474,239023.7781168405
136026.0,60,129650.4883131961,237293.0101268231
137169.0,60,129485.23084016488,235561.9758075691
138321.0,60,129345.274253709,233862.66349559635
139483.0,60,129197.45689627016,232163.01660389357
140655.0,60,129028.24787072946,230497.4739848616
141837.0,60,128902.44391601218,228836.88603566613
143028.0,60,128729.25958419751,227186.68138247324
144230.0,60,128578.06984500482,225556.71250444688
145442.0,60,128415.33290638113,223929.3675587388
146664.0,60,128283.55183282144,222319.06497901806
147896.0,60,128122.00705290475,220743.15300559954
149138.0,60,127981.96889688105,219173.8076905829
150391.0,60,127818.86682315204,217586.07662823665
151655.0,60,127671.13873127771,216053.91569099497
152929.0,60,127507.19247334152,214501.75769435393
154214.0,60,127368.83827745554,212978.0658017771
155509.0,60,127202.83871710968,211469.42793312835
156816.0,60,127035.93841044228,209956.3885064971
158133.0,60,126896.07379520053,208476.15902819662
159462.0,60,126757.67651006482,207000.53631859118
160802.0,60,126596.63591700795,205541.08556403895
162152.0,60,126445.41985252203,204076.32632826187
163515.0,60,126286.93357449576,202628.99990991456
164889.0,60,126123.62888908775,201215.06541380208
166274.0,60,125962.20068577759,199801.00942691485
167671.0,60,125830.85443007284,198393.2503995839
169079.0,60,125641.2295287289,197023.6668632121
170500.0,60,125487.62464870588,195629.24963335
171932.0,60,125347.5733613145,194253.3243816518
173377.0,60,125189.19965561912,192885.7328724975
174833.0,60,125034.15537033847,191576.0853426021
176302.0,60,124874.48909897245,190228.3870229004
177783.0,60,124724.32480872446,188903.88971610233
179277.0,60,124563.09106600043,187606.10427756066
180783.0,60,124411.31860907045,186290.4053200933
182302.0,60,124256.83781115696,185006.43527694306
183834.0,60,124098.23101739347,183720.93285818695
185378.0,60,123925.38565447823,182462.98900757649
186935.0,60,123777.34872657407,181208.1676387022
188506.0,60,123623.56244886263,179965.57051229352
190090.0,60,123467.92776083181,178727.2408923108
191687.0,60,123312.04498803105,177500.77408159344
193297.0,60,123160.42445612291,176286.55149688164
194921.0,60,122985.72447738102,175076.70997303218
196559.0,60,122866.07694851923,173876.5876731725
198210.0,60,122696.73391397954,172704.69368787148
199875.0,60,122538.36480469967,171518.75685174493
201554.0,60,122362.52533554159,170363.26495798898
203248.0,60,122210.00646908995,169206.09597014813
204955.0,60,122056.37850495709,168070.82242339864
206677.0,60,121888.20494033089,166926.97359439274
208413.0,60,121738.60273685178,165803.4340000024
210164.0,60,121593.13996508162,164675.0694693265
211930.0,60,121414.22108741844,163575.02855250498
213711.0,60,121260.77177980765,162475.39287067536
215506.0,60,121097.81377320776,161379.22398205695
217317.0,60,120946.60060181124,160297.73327756044
219142.0,60,120787.75565355353,159225.45484976665
220983.0,60,120622.85489462173,158162.53487935365
222840.0,60,120476.74417023946,157119.60907766034
224712.0,60,120305.45365232833,156074.3828112095
226600.0,60,120147.25482766531,155022.48126332703
228504.0,60,119999.52072057861,154004.16551024557
230423.0,60,119846.20627631387,152987.90672332136
232359.0,60,119669.79309573563,151982.0078333996
234311.0,60,119503.08135339383,150986.37517518297
236280.0,60,119348.4788726336,149984.10035073172
238265.0,60,119191.50849622804,148994.7604672528
240267.0,60,119039.38403003372,148029.2082822361
242285.0,60,118876.64677267699,147058.97980459398
244321.0,60,118715.66356076412,146096.78292095583
246373.0,60,118565.62150938676,145146.02429950703
248443.0,60,118399.92560436593,144214.2587337047
250531.0,60,118236.08395428618,143266.18937968332
252635.0,60,118080.26767618331,142351.67504934964
254758.0,60,117918.85077762917,141419.14468140798
256898.0,60,117759.9891527909,140511.63366713573
259056.0,60,117601.11500078073,139603.88049011302
261233.0,60,117427.74771709237,138721.56770075252
