probe,f,T,eps_real,eps_imag
SY4,18474.9,70,161950.2632347338,324670.1225493378
SY4,18635.4,70,161759.9048938567,322255.448911959
SY4,18797.2,70,161564.53698888398,319854.51676893036
SY4,18960.4,70,161376.57676243724,317480.61467142793
SY4,19125.0,70,161170.07926085222,315131.60057711246
SY4,19291.1,70,160982.7630558683,312804.7042579811
SY4,19458.6,70,160780.28081531223,310482.9194369045
SY4,19627.5,70,160583.76819228413,308201.38053091045
SY4,19798.0,70,160380.72888803546,305919.9241823635
SY4,19969.9,70,160182.062425916,303673.55418025533
SY4,20143.3,70,159980.3049575204,301439.9550071882
SY4,20318.2,70,159780.92217856046,299225.478591651
SY4,20494.6,70,159578.3162765324,297033.20621325343
SY4,20672.6,70,159367.87847083804,294857.87858101446
SY4,20852.1,70,159162.87233316666,292700.38362790603
SY4,21033.1,70,158961.55059058848,290570.7030412229
SY4,21215.7,70,158755.98833923542,288450.42617727397
SY4,21400.0,70,158548.67714777606,286354.61033759377
SY4,21585.8,70,158337.4888629706,284273.1309362802
SY4,21773.2,70,158129.800564142,282206.2409105048
SY4,21962.3,70,157924.17263767667,280165.0596666217
SY4,22153.0,70,157703.75127616827,278134.14800613327
SY4,22345.3,70,157493.1582116439,276129.4571163505
SY4,22539.3,70,157284.7391581311,274132.9439435301
SY4,22735.0,70,157070.19519068673,272164.3444910382
SY4,22932.5,70,156842.18976299887,270214.6845137764
SY4,23131.6,70,156643.32900219885,268259.5866952185
SY4,23332.4,70,156434.43710826957,266340.94025288365
SY4,23535.0,70,156215.01581781803,264440.02289098565
SY4,23739.4,70,155996.8115105709,262535.4374664173
SY4,23945.5,70,155782.5676410848,260668.34148680445
SY4,24153.4,70,155559.06542908092,258812.92178764183
SY4,24363.1,70,155350.4705383578,256972.41681016595
SY4,24574.7,70,155125.12139074196,255147.03787558718
SY4,24788.1,70,154907.32660723256,253341.2521568068
SY4,25003.3,70,154687.60034837725,251540.44925923832
SY4,25220.4,70,154471.45918180814,249769.2051133963
SY4,25439.4,70,154250.4301255101,248006.60435286243
SY4,25660.3,70,154019.52052320086,246258.90233209747
SY4,25883.1,70,153798.31562676176,244522.77387977034
SY4,26107.8,70,153572.3361572535,242804.48644709273
SY4,26334.5,70,153351.45141676615,241102.46794911238
SY4,26563.2,70,153124.35668985327,239418.23242231415
SY4,26793.8,70,152900.5364684094,237744.2503286306
SY4,27026.5,70,152676.51588116834,236083.26673172854
SY4,27261.2,70,152452.39047444015,234442.43856187997
SY4,27497.9,70,152221.21544483944,232809.02117192064
SY4,27736.6,70,151991.013358451,231192.46119274743
SY4,27977.5,70,151766.06896998998,229587.67375341692
SY4,28220.4,70,151535.05937891628,228001.75505534036
SY4,28465.4,70,151309.9745991841,226425.71416893232
SY4,28712.6,70,151069.25164364214,224861.38718224867
SY4,28961.9,70,150843.5586013251,223318.51077108315
SY4,29213.4,70,150619.1510147367,221779.19099128208
SY4,29467.1,70,150384.33696584337,220260.25332314032
SY4,29722.9,70,150156.78764052998,218750.91978216596
SY4,29981.0,70,149920.66006385218,217254.2182801493
SY4,30241.3,70,149688.08755059176,215768.85781899918
SY4,30503.9,70,149455.02169400666,214302.5098332019
SY4,30768.8,70,149222.07158322496,212846.22586388246
SY4,31035.9,70,148983.8959436833,211396.24845376427
SY4,31305.4,70,148751.4336388097,209963.27995527518
SY4,31577.2,70,148512.82412930933,208548.18564174225
SY4,31851.4,70,148280.17416462212,207141.52416211466
SY4,32128.0,70,148042.51251181675,205745.4866777356
SY4,32407.0,70,147806.80475849909,204355.24652367993
SY4,32688.3,70,147569.51278430023,202986.0742255906
SY4,32972.2,70,147335.93423636165,201625.61237613315
SY4,33258.5,70,147096.2528321711,200271.457562451
SY4,33547.3,70,146860.59331766723,198932.86927139616
SY4,33838.6,70,146617.6725507239,197606.69819518717
SY4,34132.4,70,146384.27401491796,196292.31433057014
SY4,34428.7,70,146141.8354188843,194986.1865871076
SY4,34727.7,70,145901.1186088245,193693.2764666691
SY4,35029.2,70,145664.4084428023,192410.8492706569
SY4,35333.4,70,145424.7344360194,191133.8176236052
SY4,35640.2,70,145184.79540429974,189878.7188044706
SY4,35949.6,70,144941.45176427558,188624.71223518203
SY4,36261.8,70,144700.3871525899,187380.5624713833
SY4,36576.7,70,144458.7926269866,186155.30549494864
SY4,36894.3,70,144217.99976473377,184936.33932222077
SY4,37214.6,70,143977.44306821623,183724.23712476296
SY4,37537.7,70,143735.70301882963,182528.29175065423
SY4,37863.7,70,143494.1725307935,181335.0287614336
SY4,38192.4,70,143249.24723733327,180156.0979096654
SY4,38524.1,70,143006.0032857054,178987.98712879673
SY4,38858.6,70,142763.3145698841,177824.71830309439
SY4,39196.0,70,142522.5499971432,176674.9262394407
SY4,39536.3,70,142273.9450734865,175534.52242853725
SY4,39879.6,70,142033.25686057901,174406.50220844222
SY4,40225.9,70,141794.7040195512,173278.7618382164
SY4,40575.2,70,141545.22752966525,172172.2774716424
SY4,40927.5,70,141297.51755334088,171069.70631940244
SY4,41282.9,70,141060.71821701303,169973.63714928372
SY4,41641.3,70,140806.60272929468,168885.0236943687
SY4,42002.9,70,140574.0021033907,167811.91071736545
SY4,42367.6,70,140321.5034238765,166749.34103757807
SY4,42735.5,70,140073.95864176797,165687.67870123292
SY4,43106.5,70,139830.98221718855,164637.64260859965
SY4,43480.8,70,139586.57764287895,163600.7542759444
SY4,43858.4,70,139341.2960533367,162561.94360721152
SY4,44239.2,70,139096.03844738507,161541.1848988559
SY4,44623.3,70,138851.17637139294,160525.5855959129
SY4,45010.8,70,138602.06786934636,159515.96099817433
SY4,45401.6,70,138359.9440357514,158520.06894476648
SY4,45795.8,70,138113.0791889581,157532.14877113578
SY4,46193.5,70,137868.8629132295,156548.3430198952
SY4,46594.6,70,137622.84384361462,155569.64649144502
SY4,46999.2,70,137378.14205245746,154606.0440517254
SY4,47407.3,70,137124.49518150883,153649.05117928222
SY4,47818.9,70,136882.75998926384,152697.13547251638
SY4,48234.1,70,136638.5966444174,151754.66599492225
SY4,48652.9,70,136390.56033307183,150817.25916132037
SY4,49075.4,70,136144.04885212425,149890.7932210356
SY4,49501.5,70,135897.64779652134,148972.01055860313
SY4,49931.3,70,135649.494059704,148058.79021152458
SY4,50364.9,70,135414.47212202498,147146.11520010253
SY4,50802.2,70,135172.71930897885,146272.0399070362
SY4,51243.3,70,134928.59129754725,145369.2882221763
SY4,51688.2,70,134680.9903699003,144488.8445937259
SY4,52137.0,70,134411.75808803906,143634.53186734588
SY4,52589.8,70,134161.1612558318,142759.23696243728
SY4,53046.4,70,133922.79665929748,141898.42760731297
SY4,53507.0,70,133667.8639408287,141037.84846339113
SY4,53971.6,70,133406.44301892564,140200.27978722387
SY4,54440.2,70,133162.4604695908,139356.78069083058
SY4,54912.9,70,132914.3695357559,138538.40314995497
SY4,55389.7,70,132661.88507587824,137702.08470528177
SY4,55870.7,70,132429.7526115125,136888.09809719428
SY4,56355.8,70,132187.74022906224,136061.28633595144
SY4,56845.1,70,131950.6078003484,135257.31007166964
SY4,57338.7,70,131703.8201449862,134469.4452609146
SY4,57836.6,70,131466.7302484216,133665.27090752916
SY4,58338.8,70,131213.82011364494,132884.28222187047
SY4,58845.3,70,130973.7572257289,132097.75446394365
SY4,59356.3,70,130766.05289621271,131223.31106113494
SY4,59871.7,70,130491.49709583113,130547.53578107107
SY4,60391.6,70,130233.91326760256,129790.06957725632
SY4,60915.9,70,130005.13211632731,129042.10628031309
SY4,61444.9,70,129752.10742033934,128283.02938748612
SY4,61978.4,70,129491.84163862307,127544.82134746025
SY4,62516.5,70,129271.7091690036,126798.78342816366
SY4,63059.4,70,129022.40086441828,126054.60798645345
SY4,63606.9,70,128795.6757249898,125305.19243791817
SY4,64159.2,70,128534.40025875268,124601.57206951463
SY4,64716.3,70,128306.38216490048,123872.44464734582
SY4,65278.2,70,128059.2805046018,123163.18871710714
SY4,65845.1,70,127811.94683620901,122458.10179947247
SY4,66416.8,70,127547.96193727326,121758.92103619101
SY4,66993.5,70,127316.38525788183,121043.60854197417
SY4,67575.2,70,127059.67649748597,120370.04315873048
SY4,68161.9,70,126819.13663142777,119680.181124845
SY4,68753.8,70,126566.31790710124,119011.74731715707
SY4,69350.8,70,126332.73968642659,118331.80146728276
SY4,69952.9,70,126072.75083617207,117663.10030309997
SY4,70560.3,70,125830.09106791158,116994.44383439914
SY4,71173.0,70,125575.65886859536,116345.41623377823
SY4,71791.0,70,125347.12998431297,115694.14433050883
SY4,72414.4,70,125105.99941218595,115029.98366049658
SY4,73043.1,70,124873.34457085599,114393.26689729792
SY4,73677.4,70,124628.09464414412,113758.81438874954
SY4,74317.1,70,124381.85459569044,113126.80561446841
SY4,74962.4,70,124144.92597648517,112493.54086934257
SY4,75613.3,70,123899.61051967533,111872.96186283196
SY4,76269.9,70,123662.68974079844,111250.2830892423
SY4,76932.1,70,123423.22455381748,110650.76043897404
SY4,77600.1,70,123143.34860239431,110117.17122443009
SY4,78273.9,70,122941.98229347802,109426.50665185518
SY4,78953.6,70,122703.4532003205,108824.8553112648
SY4,79639.1,70,122463.87580871493,108236.81283680575
SY4,80330.6,70,122222.50280815359,107642.59859141956
SY4,81028.1,70,121981.82541154572,107047.90203504177
SY4,81731.7,70,121750.10711646221,106471.6094581815
SY4,82441.4,70,121508.43880802437,105895.53542984616
SY4,83157.2,70,121264.639644375,105326.82424396192
SY4,83879.3,70,121041.53766236214,104757.42984424529
SY4,84607.6,70,120796.21011557184,104192.35740640633
SY4,85342.2,70,120563.29216411013,103633.4471802508
SY4,86083.2,70,120319.53539633135,103080.42532459593
SY4,86830.7,70,120072.63069908155,102539.7549597842
SY4,87584.7,70,119836.44947938733,101987.73072207726
SY4,88345.2,70,119605.67955981013,101434.42824626056
SY4,89112.3,70,119370.96191843248,100898.42777266166
SY4,89886.0,70,119116.48960103125,100369.01654499822
SY4,90666.5,70,118888.92868588465,99836.76538319292
SY4,91453.7,70,118641.36051440223,99309.04451857561
SY4,92247.8,70,118419.33295559147,98798.85382522682
SY4,93048.8,70,118189.15218620203,98272.10636570751
SY4,93856.8,70,117957.71025319885,97740.98932540113
SY4,94671.7,70,117716.77390162951,97245.4391902754
SY4,95493.8,70,117481.36780764605,96739.52126372715
SY4,96322.9,70,117244.00325876151,96231.65318005027
SY4,97159.3,70,117012.88593696909,95741.54276006247
SY4,98002.9,70,116777.51730154164,95242.43726471023
SY4,98853.9,70,116553.5827537312,94747.2145551605
SY4,99712.2,70,116310.11818251462,94258.02727340051
SY4,100578.0,70,116073.25739670741,93775.10055277521
SY4,101451.0,70,115840.49429757775,93305.70499997388
SY4,102332.0,70,115597.36025191894,92826.45789540466
SY4,103221.0,70,115372.21616538092,92344.3178988441
SY4,104117.0,70,115136.50195475439,91876.40529001123
SY4,105021.0,70,114911.63967767448,91406.15527317299
SY4,105933.0,70,114677.24474552662,90940.63081278965
SY4,106853.0,70,114438.09791117079,90483.53547466657
SY4,107781.0,70,114213.0704629896,90021.19514259404
SY4,108716.0,70,113989.07164293475,89565.33063120683
SY4,109660.0,70,113752.5372213386,89114.22148530307
SY4,110613.0,70,113513.5519956663,88668.3220656853
SY4,111573.0,70,113290.60855820286,88221.96341631576
SY4,112542.0,70,113038.9829397583,87791.72503164709
SY4,113519.0,70,112828.34764154584,87334.27052806642
SY4,114505.0,70,112597.47243589071,86899.09207714011
SY4,115499.0,70,112363.06167100016,86468.11556524258
SY4,116502.0,70,112150.08401370577,86039.61591675515
SY4,117513.0,70,111921.95294312842,85616.30374809426
SY4,118534.0,70,111691.51001358515,85188.45298174392
SY4,119563.0,70,111464.67536425265,84772.60486409799
SY4,120601.0,70,111242.50708451978,84352.3117553596
SY4,121648.0,70,111011.81273249057,83938.38795431498
SY4,122705.0,70,110776.9477759499,83525.53524998894
SY4,123770.0,70,110554.27524107424,83118.79532123095
SY4,124845.0,70,110323.68352251325,82712.08597937773
SY4,125929.0,70,110098.51084796253,82302.18830293149
SY4,127022.0,70,109881.01801479238,81900.69838307705
SY4,128125.0,70,109654.81159819638,81509.32677816489
SY4,129238.0,70,109433.84610812146,81108.98596244157
SY4,130360.0,70,109204.17745480956,80719.86126866564
SY4,131492.0,70,108984.84283341684,80333.52800942965
SY4,132634.0,70,108755.33723060529,79939.8903496855
SY4,133785.0,70,108531.8952909625,79558.20026810071
SY4,134947.0,70,108314.35050264557,79182.71058156216
SY4,136119.0,70,108088.22884628124,78794.15504947813
SY4,137300.0,70,107867.29428275097,78427.71961537331
SY4,138493.0,70,107630.73214657545,78048.01034189796
SY4,139695.0,70,107459.26788252687,77702.67767264413
SY4,140908.0,70,107235.5830252453,77324.80993876052
SY4,142132.0,70,107017.13955910072,76962.22560030747
SY4,143366.0,70,106800.2804551827,76602.5505083386
SY4,144611.0,70,106583.08822301155,76232.86427041623
SY4,145866.0,70,106347.52253589766,75862.83177738056
SY4,147133.0,70,106131.60852531652,75518.91451285273
SY4,148410.0,70,105923.89153743167,75171.06599929815
SY4,149699.0,70,105699.49707264693,74821.69128044472
SY4,150999.0,70,105479.52058198879,74468.28858539707
SY4,152310.0,70,105266.89649217199,74124.25826074823
SY4,153633.0,70,105045.29310310112,73779.96803669515
SY4,154966.0,70,104812.28375951757,73450.88964287074
SY4,156312.0,70,104611.80278429894,73092.80988570936
SY4,157669.0,70,104400.28788435948,72749.6834308726
SY4,159038.0,70,104170.94494457834,72434.13284962034
SY4,160419.0,70,103964.65735664024,72090.60050600424
SY4,161812.0,70,103737.52054511696,71765.92471820513
SY4,163217.0,70,103527.32968757479,71428.32180607201
SY4,164634.0,70,103311.55035507501,71097.01990078577
SY4,166064.0,70,103095.66073342862,70770.14544023233
SY4,167506.0,70,102881.84252741482,70454.42689244339
SY4,168960.0,70,102685.67420033866,70126.75670198826
SY4,170427.0,70,102455.13124712915,69815.49927929946
SY4,171907.0,70,102243.10541064446,69490.86450292495
SY4,173400.0,70,102035.42924745992,69183.47662746705
SY4,174906.0,70,101821.15392130984,68874.88364135826
SY4,176424.0,70,101617.98516888173,68557.9384838795
SY4,177956.0,70,101398.84759709457,68259.54419040724
SY4,179501.0,70,101196.22928259578,67938.76306596004
SY4,181060.0,70,100975.86641798844,67641.6122010176
SY4,182632.0,70,100766.4942247193,67335.36118864563
SY4,184218.0,70,100563.68534530755,67032.14522289569
SY4,185817.0,70,100336.42018346676,66736.58534833633
SY4,187431.0,70,100142.32662381869,66438.2064574411
SY4,189058.0,70,99937.48865706495,66135.89365944802
SY4,190700.0,70,99720.92583251942,65846.77019457618
SY4,192356.0,70,99511.96884854532,65555.26740792705
SY4,194026.0,70,99325.74747652718,65264.67550994691
SY4,195711.0,70,99099.87039277189,64973.21669924381
SY4,197410.0,70,98896.31860592047,64689.80959543445
SY4,199124.0,70,98692.97193666942,64403.18589421017
SY4,200853.0,70,98491.08741092494,64114.938669450225
SY4,202597.0,70,98283.33262886501,63836.429802852566
SY4,204356.0,70,98074.74333434082,63557.68982233461
SY4,206131.0,70,97881.23834637801,63280.78204320632
SY4,207921.0,70,97677.52641450288,63003.65556361331
SY4,209726.0,70,97468.11795449659,62731.12407747507
SY4,211547.0,70,97259.84610328679,62453.37598922287
SY4,213384.0,70,97058.42744554664,62178.91487647289
SY4,215237.0,70,96867.32568823738,61904.940986782094
SY4,217106.0,70,96668.23432487698,61644.009443811134
SY4,218991.0,70,96469.01224792948,61372.35919824507
SY4,220892.0,70,96263.16126928633,61106.25124158158
SY4,222810.0,70,96065.44619353974,60842.99150811456
SY4,224745.0,70,95855.32670310995,60578.25688726509
SY4,226696.0,70,95653.84245326566,60321.10766603287
SY4,228665.0,70,95465.8329931874,60068.49115622766
SY4,230650.0,70,95266.47837431484,59795.078128825735
SY4,232653.0,70,95063.04239075215,59548.115905967956
SY4,234673.0,70,94863.029446279,59295.418527750866
SY4,236711.0,70,94674.8156423315,59035.39429576354
SY4,238766.0,70,94477.22547260091,58782.64570347769
SY4,240839.0,70,94279.89658934211,58539.42316725264
SY4,242930.0,70,94086.21169701844,58288.874036939684
SY4,245040.0,70,93886.01189780157,58023.89856325461
SY4,247167.0,70,93697.52136735093,57792.66396480924
SY4,249314.0,70,93499.18394907263,57547.17910818357
SY4,251478.0,70,93304.19545087617,57294.55032753821
SY4,253662.0,70,93117.84519489271,57057.994437113506
SY4,255864.0,70,92923.60778611738,56819.47525940911
SY4,258086.0,70,92729.70975860875,56573.13749679648
SY4,260327.0,70,92529.98299229727,56331.2463956482
SY4,262588.0,70,92344.88698711687,56097.79622759915
SY4,264868.0,70,92160.51129054438,55868.485945505134
SY4,267167.0,70,91958.3262890502,55631.85352885018
SY4,269487.0,70,91778.18794801665,55398.01144410883
SY4,271827.0,70,91582.36565813312,55167.56215237315
SY4,274187.0,70,91370.63591817312,54917.29662818777
SY4,276568.0,70,91201.75798417996,54704.91408669818
SY4,278970.0,70,91014.85424613036,54473.639829401865
SY4,281392.0,70,90831.49874490961,54245.11108868785
SY4,283835.0,70,90643.86538740419,54021.29511165573
SY4,286300.0,70,90453.72870027703,53797.85609403361
SY4,288786.0,70,90275.8837146763,53572.70545774459
SY4,291293.0,70,90088.59388084007,53351.2780174987
SY4,293823.0,70,89903.04233770448,53126.16173689352
SY4,296374.0,70,89715.64347533225,52900.56080625757
SY4,298947.0,70,89530.71380734583,52686.06642803817
SY4,301543.0,70,89343.13276920933,52469.09078569697
SY4,304161.0,70,89160.63209231921,52248.124805519416
SY4,306802.0,70,88974.4492274293,52030.18241205568
SY4,309466.0,70,88795.22103893451,51815.623117062176
SY4,312153.0,70,88610.25858295127,51602.63458307734
SY4,314864.0,70,88436.17368198711,51387.42946854023
SY4,317598.0,70,88256.47092702043,51176.74604209761
SY4,320355.0,70,88072.26092371561,50958.868354892096
SY4,323137.0,70,87889.86589508134,50760.21506103666
SY4,325943.0,70,87721.41215305978,50559.259820273204
SY4,328773.0,70,87526.28072450541,50338.584809111526
SY4,331628.0,70,87351.57016434969,50129.82153323128
SY4,334507.0,70,87181.3955228935,49930.872543383346
SY4,337412.0,70,86999.29992664528,49718.15333099595
SY4,340341.0,70,86821.57561738598,49514.1194327471
SY4,343297.0,70,86649.0714352213,49314.18032339452
SY4,346278.0,70,86465.22319939933,49113.29459500572
SY4,349284.0,70,86292.0718593283,48912.207896902684
SY4,352317.0,70,86120.74618079729,48711.281980978456
SY4,355376.0,70,85948.69943812591,48509.28230249787
SY4,358462.0,70,85776.43152684842,48310.44672751502
SY4,361574.0,70,85599.35986762357,48122.791119733
SY4,364714.0,70,85427.31081516236,47922.12387015246
SY4,367881.0,70,85256.79938482124,47724.211573060886
SY4,371075.0,70,85080.2905618335,47533.593906537106
SY4,374297.0,70,84911.20034302493,47333.202523356915
SY4,377547.0,70,84738.6101417061,47144.37372529855
SY4,380825.0,70,84577.10151158794,46951.92594001797
SY4,384132.0,70,84398.81116766091,46764.540531228624
SY4,387468.0,70,84229.03963536405,46564.27460406523
SY4,390832.0,70,84070.19820230729,46384.74090171503
SY4,394225.0,70,83896.76664939077,46195.31429896723
SY4,397649.0,70,83732.70294618225,46001.807904084955
SY4,401101.0,70,83558.49362079175,45840.621000108775
SY4,404584.0,70,83401.65299581256,45635.15503949007
SY4,408097.0,70,83237.436040843,45446.621215816966
SY4,411641.0,70,83071.5060886266,45263.470441817786
SY4,415215.0,70,82913.53295645179,45076.47783539145
SY4,418820.0,70,82741.34585644203,44900.39354954732
SY4,422457.0,70,82584.93548973989,44716.862639983585
SY4,426125.0,70,82420.42780300704,44530.35826883367
SY4,429825.0,70,82257.36988043787,44353.2735820906
SY4,433557.0,70,82098.05463132288,44181.59243416041
SY4,437322.0,70,81936.89022357519,44000.84985643919
SY4,441119.0,70,81773.59644547889,43825.67185387502
SY4,444949.0,70,81617.9797313994,43645.68428698566
SY4,448813.0,70,81456.33989803313,43467.69488856334
SY4,452710.0,70,81296.90637891222,43295.335777720145
SY4,456641.0,70,81148.06191090854,43121.03274644034
SY4,460606.0,70,80988.18739993247,42947.11703227189
SY4,464605.0,70,80839.64941520049,42770.06086603489
SY4,468639.0,70,80675.4957940521,42601.60644718031
SY4,472708.0,70,80522.6818017752,42435.57802102016
SY4,476813.0,70,80364.17773116038,42265.70180044682
SY4,480953.0,70,80212.16940902831,42092.33095888394
SY4,485129.0,70,80062.39528561871,41920.39528475806
SY4,489341.0,70,79912.03526451989,41756.40399279047
SY4,493590.0,70,79754.36283058411,41587.40145062057
SY4,497876.0,70,79604.42552946588,41424.96201991241
SY4,502199.0,70,79448.89580696447,41254.19863392455
SY4,506560.0,70,79296.16061946102,41087.424336463555
SY4,510958.0,70,79143.4195272341,40916.511087102466
SY4,515395.0,70,78991.56175654988,40759.23728815747
SY4,519870.0,70,78836.78623565145,40590.034557396284
SY4,524384.0,70,78691.67682357163,40424.84183766632
SY4,528937.0,70,78535.14110506682,40261.82630558913
SY4,533530.0,70,78392.55559523228,40101.68647218823
SY4,538163.0,70,78241.36609998424,39935.82825746009
SY4,542836.0,70,78090.14417538879,39775.52594373546
SY4,547549.0,70,77945.3135584273,39619.89266573573
SY4,552303.0,70,77797.48792367034,39457.65076114166
SY4,557099.0,70,77649.64140700875,39292.06272132044
SY4,561936.0,70,77503.18664964597,39139.99946329749
SY4,566816.0,70,77354.48435721426,38973.786862945744
SY4,571737.0,70,77212.10948221025,38821.32021644728
SY4,576702.0,70,77065.78510348871,38665.38523264535
SY4,581709.0,70,76924.87319048772,38514.222281988245
SY4,586760.0,70,76778.93688085536,38357.39449489048
SY4,591855.0,70,76638.92076944729,38200.569242730555
SY4,596994.0,70,76496.5369836653,38044.9607736845
SY4,602178.0,70,76357.29079522299,37893.79016478315
SY4,607406.0,70,76216.37449077626,37740.33904220514
SY4,612680.0,70,76079.46196370164,37586.108816072774
SY4,618000.0,70,75938.79853051102,37436.67891367276
SY4,623366.0,70,75798.71978935157,37289.04951053762
SY4,628779.0,70,75663.67463206538,37130.48070469174
SY4,634239.0,70,75527.34950136907,36981.997928336044
SY4,639746.0,70,75389.68626878636,36833.388323344654
SY4,645301.0,70,75255.93664990074,36686.56427827431
SY4,650904.0,70,75117.91046686187,36537.20838030104
SY4,656556.0,70,74984.0011929691,36404.614331054436
SY4,662257.0,70,74849.45836964808,36245.06593632056
SY4,668007.0,70,74719.2911056635,36092.40493949482
SY4,673807.0,70,74590.81285580371,35958.28000061352
SY4,679658.0,70,74451.7963898954,35819.38762653267
SY4,685559.0,70,74331.48026390302,35665.215009999236
SY4,691512.0,70,74196.0007273648,35524.09081494788
SY4,697516.0,70,74064.50179027698,35387.27112759158
SY4,703573.0,70,73941.12804127943,35243.24156630066
SY4,709682.0,70,73813.16445316382,35101.49629068196
SY4,715844.0,70,73687.80634495316,34963.06870614549
SY4,722060.0,70,73561.48666231424,34821.37598874629
SY4,728330.0,70,73436.9285398419,34686.03917705684
SY4,734654.0,70,73311.13315782468,34546.84306814091
SY4,741033.0,70,73192.40232859449,34410.529020567155
SY4,747467.0,70,73063.46167069188,34273.64408670517
SY4,753957.0,70,72945.52063074033,34133.85708438218
SY4,760504.0,70,72823.696174591,34004.52532839055
SY4,767107.0,70,72699.52667360195,33872.08135982309
SY4,773768.0,70,72584.65632834792,33736.41619940207
SY4,780487.0,70,72467.31583816581,33604.239475785165
SY4,787264.0,70,72342.44715325299,33477.01916087145
SY4,794099.0,70,72225.71809667745,33338.55469281237
SY4,800995.0,70,72111.98767122113,33208.98840470902
SY4,807950.0,70,71994.56333093779,33084.27003728972
SY4,814965.0,70,71887.81667459587,32946.81422376663
SY4,822041.0,70,71762.60882419636,32829.281087123054
SY4,829179.0,70,71652.50507801535,32701.665289853885
SY4,836379.0,70,71533.9414439625,32574.71836324691
SY4,843641.0,70,71424.85618154352,32451.773670217168
SY4,850966.0,70,71310.2807067485,32319.869014526434
SY4,858355.0,70,71198.39406150184,32202.525386261754
SY4,865808.0,70,71092.25546310355,32078.77263201027
SY4,873326.0,70,70987.19858725634,31952.962362343285
SY4,880909.0,70,70872.20141177412,31830.417474836242
SY4,888558.0,70,70768.65070810635,31712.246244557664
SY4,896273.0,70,70659.6190403719,31591.740266194385
SY4,904056.0,70,70549.14999195858,31469.834793893857
SY4,911906.0,70,70448.49529239339,31354.936521046417
SY4,919824.0,70,70340.4808482345,31238.49129311427
SY4,927811.0,70,70236.24031768892,31121.191137590853
SY4,935867.0,70,70125.90274847654,31006.87314158627
SY4,943993.0,70,70034.18594929973,30892.406758483976
SY4,952190.0,70,69927.72065683028,30772.138423161847
SY4,960457.0,70,69825.01023829335,30668.625632526935
SY4,968797.0,70,69726.69408701823,30546.79194828287
SY4,977209.0,70,69628.98498330948,30436.22098224322
SY4,985694.0,70,69528.38528218707,30327.227624150208
SY4,994253.0,70,69430.21099050783,30223.70255285906
SY4,10000.0,91,172288.6109129228,810623.7547832474
SY4,10086.8,91,172203.97395081253,803882.680531843
SY4,10174.4,91,172133.65650390266,797234.201379346
SY4,10262.8,91,172069.54837416077,790600.7978323778
SY4,10351.9,91,171982.01585543333,784052.3503121183
SY4,10441.8,91,171913.2920857009,777563.4376366489
SY4,10532.4,91,171850.33568788835,771121.3613192171
SY4,10623.9,91,171753.71251087118,764719.7814730245
SY4,10716.1,91,171675.32439691134,758400.5956072285
SY4,10809.2,91,171581.89399098125,752133.1938969188
SY4,10903.0,91,171514.43491544918,745915.4474693914
SY4,10997.7,91,171424.70945788716,739758.8044429314
SY4,11093.2,91,171355.54573251784,733653.0663158095
SY4,11189.5,91,171286.18713368033,727602.8822520466
SY4,11286.7,91,171178.28802863794,721603.1700404491
SY4,11384.7,91,171106.69110461226,715664.9096231023
SY4,11483.5,91,171021.1500983033,709777.9701060698
SY4,11583.2,91,170921.7847666569,703957.331750298
SY4,11683.8,91,170835.02211184974,698160.945774558
SY4,11785.3,91,170755.66771597465,692390.5093205858
SY4,11887.6,91,170672.86377159142,686711.2823023834
SY4,11990.8,91,170575.26131652526,681070.4366173516
SY4,12094.9,91,170485.81759508964,675483.2733837154
SY4,12199.9,91,170396.73491690602,669958.4444697686
SY4,12305.9,91,170306.49310861962,664469.8105830897
SY4,12412.7,91,170201.304259213,659025.8337720151
SY4,12520.5,91,170111.1098536747,653627.7867943263
SY4,12629.2,91,170013.24876868186,648287.0512094735
SY4,12738.9,91,169912.90219654219,642990.0105777527
SY4,12849.5,91,169821.0177536782,637732.59395426
SY4,12961.1,91,169712.34233602553,632535.9821801254
SY4,13073.6,91,169628.69729486248,627361.307500713
SY4,13187.1,91,169528.08716747022,622266.8926412506
SY4,13301.6,91,169419.52055340898,617185.3097193245
SY4,13417.1,91,169311.87623456673,612153.239511573
SY4,13533.6,91,169216.55484228648,607186.5030672532
SY4,13651.1,91,169109.2059926503,602234.3778123255
SY4,13769.7,91,168997.52176706717,597359.8797229909
SY4,13889.2,91,168905.71960879228,592508.5231882259
SY4,14009.8,91,168798.0807419897,587712.5227850586
SY4,14131.5,91,168694.86968183256,582959.8457484442
SY4,14254.2,91,168573.52142080304,578236.8511079779
SY4,14378.0,91,168461.54306775134,573562.0256383064
SY4,14502.8,91,168356.40152465337,568915.8731067876
SY4,14628.7,91,168245.66576746685,564322.0969210466
SY4,14755.7,91,168137.15556270865,559784.2275656399
SY4,14883.9,91,168012.0850555287,555249.806712132
SY4,15013.1,91,167897.61600745106,550790.7837346136
SY4,15143.5,91,167780.2558739411,546355.2734471445
SY4,15275.0,91,167671.3613953829,541973.4027194921
SY4,15407.6,91,167555.78650257646,537602.7603067218
SY4,15541.4,91,167438.4506904474,533308.2335379884
SY4,15676.3,91,167315.4989172151,529030.6351886238
SY4,15812.4,91,167195.66004766655,524775.3603086662
SY4,15949.7,91,167075.96868639215,520583.6118600036
SY4,16088.2,91,166954.71037194532,516427.1072741384
