f,T,b,mu_real,mu_imag,h_offset
500000,60,0.05,4170.1059369169125,1371.8384121993593,0
500000,60,0.1,4420.204802475089,1952.0710876710632,0
500000,70,0.013,3906.7621376140473,844.7649283607445,0
500000,70,0.025,4011.352840748394,1062.1270615318729,0
500000,70,0.05,4201.764021537645,1390.406973932107,0
500000,70,0.1,4415.893268802621,2000.8990776481287,0
500000,80,0.013,3960.137907282888,863.1877762749551,0
500000,80,0.025,4052.930157835504,1095.8750383339077,0
500000,80,0.05,4219.842168872037,1449.0989756404665,0
500000,80,0.1,4424.822358895361,2019.9228369620012,0
500000,90,0.013,4014.721154474341,876.0446084850411,0
500000,90,0.025,4095.470806650596,1125.7012716174168,0
500000,90,0.05,4240.071496175823,1500.0759441607254,0
500000,90,0.1,4417.121960230659,2074.636763293207,0
500000,100,0.013,4067.926064811109,895.187065703997,0
500000,100,0.025,4136.012481973508,1162.3961493894071,0
500000,100,0.05,4260.009918731426,1550.7427306859984,0
500000,100,0.1,4409.595941934725,2127.6754728008727,0
500000,110,0.013,4120.166820775477,918.6062770261142,0
500000,110,0.025,4176.115580346719,1200.1176433350786,0
500000,110,0.05,4276.282892162744,1610.1306090466244,0
500000,110,0.1,4393.897137938979,2195.945046864888,0
500000,120,0.013,4172.507948615368,941.4387067110353,0
500000,120,0.025,4219.94367654378,1224.5565585773754,0
500000,120,0.05,4304.192184099876,1637.7573250780988,0
500000,120,0.1,4402.617173619354,2214.260235512329,0
700000,25,0.013,3408.462194410998,1550.9543454898528,0
700000,25,0.025,3426.1077485050428,1924.439374399532,0
700000,25,0.05,3463.4724919379764,2487.812658572528,0
700000,30,0.013,3480.556090539375,1455.8687924479989,0
700000,30,0.025,3520.5981784696105,1799.937987558792,0
700000,30,0.05,3589.179905057031,2335.8033078016583,0
700000,40,0.013,3565.915694993273,1394.3769201069165,0
700000,40,0.025,3612.7128016680217,1723.8601213849836,0
700000,40,0.05,3725.627143842587,2183.230418035678,0
700000,50,0.013,3628.477604777469,1388.054982473598,0
700000,50,0.025,3671.5711826542943,1713.6895370141815,0
700000,50,0.05,3791.920374249183,2139.9324223187928,0
700000,60,0.013,3683.710242976147,1400.577508334673,0
700000,60,0.025,3723.4263790050354,1718.086759400063,0
700000,60,0.05,3837.239575137485,2132.4438087072854,0
700000,70,0.013,3728.372601523557,1440.7136871326934,0
700000,70,0.025,3753.746901237999,1768.742408963121,0
700000,70,0.05,3847.501759013509,2187.4146063870007,0
700000,70,0.1,3050.695245933335,3767.886542457081,0
700000,80,0.013,3764.3333773601375,1502.5244110834967,0
700000,80,0.025,3767.649307352821,1852.5667763240488,0
700000,80,0.05,3831.680971507448,2285.8645419142067,0
700000,80,0.1,3088.096564526268,3758.0315037559208,0
700000,90,0.013,3805.375759234714,1550.662901880456,0
700000,90,0.025,3779.1854734777226,1938.5153179955316,0
700000,90,0.05,3810.490401761336,2389.267048493555,0
700000,90,0.1,3114.7674397041264,3756.7682797477214,0
700000,100,0.013,3843.121913204372,1606.174433746752,0
700000,100,0.025,3795.507503280031,2012.9299172353149,0
700000,100,0.05,3794.168714136461,2481.284202410855,0
700000,100,0.1,3077.8755547705614,3807.652998637273,0
700000,110,0.013,3891.2256586953495,1636.4519535635095,0
